eng_Latn,pan_Guru
"My uncle was slaughtered, my bua & both my cousins had severe injuries.
","ਮੇਰੇ ਫੁੱਫੜ ਨੂੰ ਮੌਤ ਦੇ ਘਾਟ ਉਤਾਰ ਦਿੱਤਾ ਗਿਆ, ਮੇਰੀ ਭੂਆ ਅਤੇ ਮੇਰੇ ਦੋ ਚਚੇਰੇ ਭਰਾਵਾਂ ਨੂੰ ਗੰਭੀਰ ਸੱਟਾਂ ਲੱਗੀਆਂ ਹਨ।
"
"He added Guriqbal was younger brother of Ludhiana MP Ravneet Bittu and cousin of Khanna MLA Gurkirat Kotli.
","ਗੁਰਇਕਬਾਲ ਸੰਸਦ ਮੈਂਬਰ ਰਵਨੀਤ ਬਿੱਟੂ ਦੇ ਭਰਾ ਅਤੇ ਵਿਧਾਇਕ ਗੁਰਕੀਰਤ ਕੋਟਲੀ ਦੇ ਚਚੇਰੇ ਭਰਾ ਹਨ।
"
"Together with colleagues we celebrate holidays, we become friends, cousins, loved ones.
","ਸਾਥੀਆਂ ਨਾਲ ਮਿਲ ਕੇ ਅਸੀਂ ਛੁੱਟੀ ਮਨਾਉਂਦੇ ਹਾਂ, ਅਸੀਂ ਦੋਸਤ ਬਣ ਜਾਂਦੇ ਹਾਂ, ਚਚੇਰੇ ਭਰਾਵਾਂ, ਪਿਆਰੇ
"
"5-year-old girl raped and killed by her cousin
","ਨਸ਼ੇੜੀ ਵਲੋਂ 5 ਸਾਲਾ ਬੱਚੀ ਦੀ ਗਲਾ ਵੱਢ ਕੇ ਹੱਤਿਆ
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","ਚੰਡੀਗੜ੍ਹ: ਪੰਜਾਬ ਤੇ ਹਰਿਆਣਾ ਹਾਈ ਕੋਰਟ ਨੇ ਆਪਣੇ ਫੈਸਲੇ 'ਚ ਸਪਸ਼ਟ ਕੀਤਾ ਕਿ ‘ਫ਼ਸਟ ਕਜ਼ਨ’ ਯਾਨੀ ਕਿ ਸਕੇ ਚਾਚੇ-ਤਾਏ, ਮਾਮੇ-ਭੂਆ ਤੇ ਮਾਸੀ ਦੇ ਬੱਚੇ ਆਪਸ ਵਿਚ ਵਿਆਹ ਨਹੀਂ ਕਰਾ ਸਕਦੇ।
"
"My uncle was slaughtered to death, my bua (aunt) and both my cousins had severe injuries.
","ਮੇਰੇ ਫੁੱਫੜ ਦੀ ਹੱਤਿਆ ਕਰ ਦਿੱਤੀ ਗਈ ਹੈ, ਮੇਰੀ ਭੂਆ ਤੇ ਦੋਵੇਂ ਭਰਾ (ਭੂਆ ਦੇ ਬੇਟਿਆਂ) ਨੂੰ ਗੰਭੀਰ ਰੂਪ ਨਾਲ ਜ਼ਖ਼ਮੀ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ।
"
"All of them are cousins in one family.
","ਇਹ ਸਾਰੇ ਇਕੋ ਪਰਿਵਾਰ ਦੇ ਮੈਂਬਰ ਹਨ।
"
"An accountability court has extended the judicial remand of former Pakistan Prime Minister Nawaz Sharif's daughter Maryam Nawaz and her cousin Yousaf Abbas in a corruption case.
","ਪਾਕਿਸਤਾਨ ਦੀ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਵਿਰੋਧੀ ਅਦਾਲਤ ਨੇ ਸਾਬਕਾ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਨਵਾਜ਼ ਸ਼ਰੀਫ਼ ਅਤੇ ਉਨ੍ਹਾ ਦੀ ਧੀ ਮਰੀਅਮ ਨਵਾਜ਼ ਨੂੰ ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਦਾ ਦੋਸ਼ੀ ਮੰਨਿਆ ਹੈ।
"
"On the last Christmas, Rihanna lost her cousin.
","ਪਿਛਲੇ ਕ੍ਰਿਸਮਸ 'ਤੇ, ਰੀਹਾਨਾ ਨੇ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਨੂੰ ਗੁਆ ਦਿੱਤਾ.
"
"26-year-old Indian-origin man stabbed, killed by cousin in US
","ਅਮਰੀਕਾ ‘ਚ ਭਾਰਤੀ ਮੂਲ ਦੀ 26 ਸਾਲਾ ਨਰਸ ਦਾ ਚਾਕੂ ਮਾਰ ਕੇ ਕਤਲ, ਪਤੀ ਗ੍ਰਿਫਤਾਰ
"
"A cousin of the victim's has registered a complaint of dowry death against the husband, father-in-law and mother-in-law of the victim.
","ਔਰਤ ਦੇ ਪੇਕੇ ਪਰਿਵਾਰ ਨੇ ਇਸ ਨੂੰ ਕਤਲ ਦੱਸਦਿਆਂ ਮਿ੍ਤਕਾ ਦੀ ਸੱਸ, ਸਹੁਰਾ, ਪਤੀ ਅਤੇ ਜੇਠ ਵਿਰੁੱਧ ਮਾਮਲਾ ਦਰਜ ਕਰਵਾ
"
"Her cousin and Aamir Khan's daughter Ira Khan also posted pictures from the celebrations on Instagram.
","ਸਾਹਮਣੇ ਆਈਆਂ ਤਸਵੀਰਾਂ ਵਿੱਚ ਉਨ੍ਹਾਂ ਦੇ ਪਰਿਵਾਰ ਦਾ ਕਰੀਬੀ ਅਤੇ ਆਮਿਰ ਦੀ ਧੀ ਈਰਾ ਖਾਨ ਵੀ ਵਰ੍ਹੇਗੰਢ ਦੀ ਪਾਰਟੀ ਵਿੱਚ ਮੌਜੂਦ ਸਨ।
"
"In response to this, Oleg's cousin, who besieged Starodub fortress, went to war with him.
","ਇਸਦੇ ਪ੍ਰਤੀ ਜਵਾਬ ਵਜੋਂ, ਓਲੇਗ ਦੇ ਚਚੇਰੇ ਭਰਾ, ਜੋ ਸਟਾਰੋਦਬ ਕਿਲ੍ਹੇ ਨੂੰ ਘੇਰਿਆ ਹੋਇਆ ਸੀ, ਉਸਦੇ ਨਾਲ ਲੜਨ ਲਈ ਗਿਆ.
"
"Ali: The son of Abu Talib, the first cousin of Muhammad, who married Fatimah, the youngest daughter of the Prophet.
","ਅਲੀ, ਹਜ਼ਰਤ : ਇਹ ਅਬੁ ਤਾਲਿਬ ਦੇ ਪੁੱਤਰ, ਪੈਗ਼ੰਬਰ ਮੁਹੰਮਦ ਸਾਹਿਬ ਦੇ ਚਚੇਰੇ ਭਰਾ ਅਤੇ ਹਜ਼ਰਤ ਦੀ ਸਪੁੱਤਰੀ ਬੀਬੀ ਫ਼ਾਤਮਾ ਦੇ ਪਤੀ ਸਨ ।
"
"The cousin of the royals , Peter Phillips - the son of Queen Elizabeth II 's daughter Princess Anne , will walk in between at Prince Philip funeral.
","ਰਿਸ਼ਤੇ ਵਿਚ ਦੋਵਾਂ ਦਾ ਭਰਾ ਲੱਗਦਾ ਪੀਟਰ ਫਿਲਿਪਸ ਜੋ ਕਿ ਮਹਾਰਾਣੀ ਐਲਿਜ਼ਾਬੈੱਥ ਦੀ ਧੀ ਰਾਜਕੁਮਾਰੀ ਐਨੀ ਦਾ ਪੁੱਤਰ ਹੈ, ਅੰਤਿਮ ਯਾਤਰਾ ਮੌਕੇ ਵਿਚਾਲੇ ਚੱਲੇਗਾ।
"
"Also accompanying him were his uncle and cousin brother.
","ਉਨ੍ਹਾਂ ਨਾਲ ਉਨ੍ਹਾਂ ਦੇ ਭਰਾ-ਭਾਬੀ ਅਤੇ ਮਾਮੀ ਵੀ ਸਨ।
"
"Actor Abhay Deol is his younger cousin.
","ਉਸ ਦਾ ਚਚੇਰਾ ਭਰਾ ਅਭੈ ਦਿਓਲ ਵੀ ਇੱਕ ਅਭਿਨੇਤਾ ਹੈ।
"
"And my brother was my cousin’s best friend.
","ਮੇਰਾ ਭਰਾ ਮੇਰਾ ਸਭ ਤੋਂ ਚੰਗਾ ਮਿੱਤਰ ਵੀ ਹੈ।
"
"CBI had registered a case against Tyagi along with 13 others including his cousins and European middlemen in the case.
","ਸੀ ਬੀ ਆਈ ਨੇ ਹੈਲੀਕਾਪਟਰ ਘੁਟਾਲੇ ਦੇ ਸੰਬੰਧ 'ਚ ਤਿਆਗੀ, ਉਨ੍ਹਾ ਦੇ ਰਿਸ਼ਤੇਦਾਰ ਅਤੇ ਯੂਰਪੀ ਵਿਚੋਲਿਆਂ ਸਮੇਤ 13 ਵਿਅਕਤੀਆਂ ਵਿਰੁੱਧ ਕੇਸ ਦਰਜ ਕੀਤਾ ਸੀ।
"
"Director General of Police (DGP) Punjab Dinkar Gupta, in his press communique, stated that the killing was organised by Goldy Brar, with the help of Gangster Bishnoi, to avenge the murder of his cousin Gurlal Brar.
","ਪੰਜਾਬ ਦੇ ਡੀ. ਜੀ. ਪੀ. ਦਿਨਕਰ ਗੁਪਤਾ ਨੇ ਇਸ ਸੰਬੰਧੀ ਪ੍ਰੈੱਸ ਕਾਨਫਰੰਸ ਕਰਦੇ ਹੋਏ ਦੱਸਿਆ ਕਿ ਗੋਲਡੀ ਬਰਾੜ ਨੇ ਆਪਣੇ ਚਚੇਰੇ ਭਰਾ ਗੁਰਲੀਨ ਬਰਾੜ ਦੇ ਕਤਲ ਦਾ ਬਦਲਾ ਲੈਣ ਲਈ ਗੈਂਗਸਟਰ ਲਾਰੈਂਸ ਬਿਸ਼ਨੋਈ ਨਾਲ ਹੱਥ ਮਿਲਾਇਆ ਸੀ |
"
"Director General of Police (DGP) Punjab Dinkar Gupta, in his press communique, stated that the killing was organised by Goldy Brar, with the help of Gangster Bishnoi, to avenge the murder of his cousin Gurlal Brar.
","ਡਾਇਰੈਕਟਰ ਜਨਰਲ ਆਫ਼ ਪੁਲਿਸ (ਡੀ.ਜੀ.ਪੀ.) ਪੰਜਾਬ ਦਿਨਕਰ ਗੁਪਤਾ ਨੇ ਆਪਣੀ ਪ੍ਰੈਸ ਬਿਆਨ ਵਿੱਚ ਕਿਹਾ ਕਿ ਗੋਲਡੀ ਬਰਾੜ ਨੇ ਗੈਂਗਸਟਰ ਬਿਸ਼ਨੋਈ ਦੀ ਮਦਦ ਨਾਲ ਉਸਦੇ ਚਚੇਰਾ ਭਰਾ ਗੁਰਲਾਲ ਬਰਾੜ ਦੇ ਕਤਲ ਦਾ ਬਦਲਾ ਲੈਣ ਲਈ ਇਸ ਹੱਤਿਆ ਦਾ ਆਯੋਜਨ ਕੀਤਾ ਸੀ।
"
"Anjini Dhawan is the granddaughter of Anil Dhawan, who is filmmaker David Dhawan's brother, and her father is Varun's cousin Siddharth Dhawan.
","ਧਵਨ ਦਾ ਭਰਾ ਅਭਿਨੇਤਾ ਅਨਿਲ ਧਵਨ ਅਤੇ ਭਤੀਜੇ ਹਨ ਅਭਿਨੇਤਾ ਸਿਧਾਰਥ ਧਵਨ।
"
"The building was designed by Shak Bull, Grig's second cousin, but the composer himself took significant part in the design and implementation of the ideas.
","ਇਹ ਇਮਾਰਤ ਸ਼ਕ ਬੱਲ, ਗ੍ਰਿਗ ਦੇ ਦੂਜੇ ਚਚੇਰੇ ਭਰਾ ਦੁਆਰਾ ਤਿਆਰ ਕੀਤੀ ਗਈ ਸੀ, ਲੇਕਿਨ ਸੰਗੀਤਕਾਰ ਨੇ ਆਪਣੇ ਵਿਚਾਰਾਂ ਦੇ ਡਿਜ਼ਾਇਨ ਅਤੇ ਅਮਲ ਵਿੱਚ ਮਹੱਤਵਪੂਰਨ ਹਿੱਸਾ ਲਿਆ.
"
"CBI had registered a case against former IAF Chief S P Tyagi along with 13 others including his cousins and European middlemen in the case.
","ਸੀ ਬੀ ਆਈ ਨੇ ਹਵਾਈ ਫ਼ੌਜ ਦੇ ਸਾਬਕਾ ਮੁਖੀ ਐੱਸ ਪੀ ਤਿਆਗੀ ਸਮੇਤ 13 ਵਿਅਕਤੀਆਂ ਵਿਰੁੱਧ ਮਾਮਲਾ ਦਰਜ ਕੀਤਾ ਸੀ।
"
"Others who attended were Arjun Kapoor, Jacqueline Fernandez, Malaika Arora, Karan Johar, Boney Kapoor Karishma Kapoor, the cousins -Janhvi, Khushi, Shanaya and Anshula Kapoor, Anupam Kher and many others.
","ਹੋਰ ਮਹਿਮਾਨਾਂ 'ਚ ਬੋਨੀ ਕਪੂਰ, ਅਨੂ ਮਲਿਕ, ਕੈਲਾਸ਼ ਖੇਰ, ਹਰਭਜਨ ਸਿੰਘ, ਸਾਇਨਾ ਨੇਹਵਾਲ, ਗੁਲਸ਼ਨ ਗ੍ਰੋਵਰ, ਵਿਸ਼ਾਲ ਭਾਰਦਵਾਜ, ਅਮੀਸ਼ਾ ਪਟੇਲ ਸਮੇਤ ਕਈ ਸੈਲੀਬ੍ਰਿਟੀ ਕਪਿਲ ਸ਼ਰਮਾ ਅਤੇ ਗਿੰਨੀ ਚਤਰਥ ਦੀ ਰਿਸੈਪਸ਼ਨ ਪਾਰਟੀ ਵਿਚ ਸ਼ਾਮਲ ਹੋਏ।
"
"2019 Lok Sabha elections: Munde cousins slug it out in Beed
","ਲੋਕ ਸਭਾ ਚੋਣਾਂ 2019: ਦੇਖੋ ਬਾਦਲ ਦੇ ਪੋਤਾ-ਪੋਤੀ ਕਿਵੇਂ ਮੰਗਦੇ ਹਨ ਵੋਟਾਂ
"
"The former Indian cricketer's cousins - 32-year-old Kaushal Kumar and 24-year-old Apin Kumar have also attained injuries during the violent attack.
","ਰੈਨਾ ਦਾ ਚਚੇਰਾ ਭਰਾ 32 ਸਾਲਾ ਕੁਸ਼ਲ ਕੁਮਾਰ ਅਤੇ 24 ਸਾਲਾ ਅਪਿਨ ਕੁਮਾਰ ਵੀ ਜ਼ਖਮੀ ਹੋਏ ਹਨ।
"
"He added Guriqbal was younger brother of Ludhiana MP Ravneet Bittu and cousin of Khanna MLA Gurkirat Kotli.
","ਉਸ ਨੇ ਦੱਸਿਆ ਕਿ ਗੁਰਇਕਬਾਲ ਲੁਧਿਆਣਾ ਤੋਂ ਸੰਸਦ ਮੈਂਬਰ ਰਵਨੀਤ ਬਿੱਟੂ ਦਾ ਛੋਟਾ ਭਰਾ ਹੈ ਅਤੇ ਖੰਨਾ ਤੋਂ ਵਿਧਾਇਕ ਗੁਰਕੀਰਤ ਕੋਟਲੀ ਉਸ ਦੇ ਤਾਏ ਦਾ ਪੁੱਤ ਹੈ।
"
"Raj, nephew of the late Ram Vilas Paswan and cousin of Chirag Paswan, is a Member of Parliament from Samastipur in Bihar.
","ਮਰਹੂਮ ਰਾਮ ਵਿਲਾਸ ਪਾਸਵਾਨ ਦੇ ਬੇਟੇ ਚਿਰਾਗ ਪਾਸਵਾਨ ਛੇਵੇਂ ਸੰਸਦ ਮੈਂਬਰ ਹਨ।
"
"Also have two cousins.
","ਉਸ ਨੇ ਇਹ ਵੀ ਦੋ ਵੱਡੇ ਭਰਾ ਹਨ.
"
"Suhana recently attended her cousin’s wedding with mother Gauri in Kolkata.
","ਹਾਲ ਹੀ ‘ਚ ਸੁਹਾਨਾ ਗੌਰੀ ਖ਼ਾਨ ਦੀ ਭਤੀਜੀ ਦੇ ਵਿਆਹ ‘ਚ ਕੋਲਕਾਤਾ ‘ਚ ਨਜ਼ਰ ਆਈ ਸੀ।
"
"Police have filed a case against the girl's father and cousin and arrested them.
","ਪੁਲਿਸ ਵੱਲੋਂ ਲੜਕੀ ਅਤੇ ਉਸਦੇ ਪਿਤਾ ਦੇ ਬਿਆਨਾਂ ਦੇ ਆਧਾਰ ਤੇ ਦੋ ਵਿ ਅ ਕ ਤੀ ਆਂ ਉੱਤੇ ਮਾਮਲਾ ਦਰਜ ਕਰ ਦਿੱਤਾ ਹੈ ਅਤੇ ਉਨ੍ਹਾਂ ਨੂੰ ਗਿ੍ਫਤਾਰ ਕਰ ਲਿਆ ਹੈ।
"
"My uncle was slaughtered, my bua & both my cousins had severe injuries.
","ਮੇਰਾ ਫੁੱਫੜ ਮਾਰਿਆ ਗਿਆ ਹੈ, ਮੇਰੀ ਭੂਆ ਤੇ ਉਨ੍ਹਾਂ ਦੇ ਦੋ ਲੜਕੇ ਗੰਭੀਰ ਜ਼ਖਮੀ ਸਨ।
"
"And it's not a cousin!
","ਅਤੇ ਇਹ ਬੇਬੁਨਿਆਦ ਨਹੀਂ ਹੈ!
"
"Actor Shraddha Kapoor chose the right outfit for her cousin Priyaank Sharma's wedding with Shaza Morani in the Maldives.
","ਫਿਲਮ ਅਦਾਕਾਰਾ ਸ਼ਰਧਾ ਕਪੂਰ ਦੇ ਚਚੇਰਾ ਭਰਾ ਪ੍ਰਿਅੰਕ ਸ਼ਰਮਾ ਸ਼ਾਜਾ ਮੋਰਾਨੀ ਨਾਲ ਮਾਲਦੀਵ ਵਿੱਚ ਵਿਆਹ ਕਰਵਾ ਰਹੀ ਹੈ।
"
"Among the dead were parents, brothers, sisters, aunts, uncles, cousins and grandparents of the kids that live at the orphanage.
","ਉਹਨਾਂ ਮਰਨ ਵਾਲਿਆਂ ਵਿੱਚ ਬੱਚਿਆਂ ਦੀਆਂ ਮਾਵਾਂ, ਬਾਪ, ਭਰਾ, ਪੁੱਤ, ਭਤੀਜੇ ਆਦਿ ਸਨ।
"
"Actor Parineeti Chopra is very close to her cousin Priyanka Chopra and her husband Nick Jonas.
","ਪ੍ਰਿਯੰਕਾ ਚੋਪੜਾ ਦੇ ਪਤੀ ਨਿਕ ਜੋਨਾਸ ਵੀ ਆਪਣੀ ਸਾਲੀ ਪਰਿਨਤੀ ਚੋਪੜਾ ਨਾਲ ਬਹੁਤ ਫ੍ਰੈਂਡਲੀ ਹਨ।
"
"An FIR has been registered against the two women under IPC sections 306 (abetment of suicide) and 34 (common intention) on the basis of a complaint submitted by his cousin, said police.
","ਪੁਲੀਸ ਨੇ ਇਸ ਬਾਰੇ ਮ੍ਰਿਤਕ ਦੀ ਪਤਨੀ ਤੇ ਸਾਲੀ ਦੇ ਖ਼ਿਲਾਫ਼ ਧਾਰਾ 306 ਤੇ 34 ਆਈ. ਪੀ. ਸੀ. ਤਹਿਤ ਮਾਮਲਾ ਦਰਜ ਕਰ ਲਿਆ ਹੈ।
"
"Actor Priyanka Chopra is on her birthday vacation in Miami with husband Nick Jonas, mother Madhu Chopra, cousin Parineeti Chopra and her many friends.
","ਅੱਜਕੱਲ੍ਹ ਬਾਲੀਵੁੱਡ ਤੇ ਹਾਲੀਵੁੱਡ ਅਦਾਕਾਰਾ ਪ੍ਰਿਅੰਕਾ ਚੋਪੜਾ ਆਪਣੇ ਪਤੀ ਨਿਕ ਜੋਨਾਸ ਨਾਲ ਮਿਆਮੀ 'ਚ ਛੁੱਟੀਆਂ ਮਨਾ ਰਹੀ ਹੈ।
"
"Chandigarh: The Punjab and Haryana High Court has ordered that marriage between first cousins is unlawful.
","ਚੰਡੀਗੜ੍ਹ: ਪੰਜਾਬ ਤੇ ਹਰਿਆਣਾ ਹਾਈ ਕੋਰਟ ਨੇ ਲਿਵਇਨ ਰਿਲੇਸ਼ਨ ਵਿੱਚ ਰਹਿੰਦੇ ਪ੍ਰੇਮੀ ਜੋੜਿਆਂ ਬਾਰੇ ਵੱਡਾ ਫੈਸਲਾ ਕੀਤਾ ਹੈ।
"
"Akshay Kumar's first cousin and Kahaani Ghar Ghar Kii actor Sachin Kumar dies of heart attack
","ਅਕਸ਼ੇ ਕੁਮਾਰ ਦੇ ਕਜਨ ਅਤੇ ਕਹਾਣੀ ਘਰ-ਘਰ ਕੀ ਦੇ ਅਦਾਕਾਰ ਸਚਿਨ ਕੁਮਾਰ ਦਾ ਹਾਰਟ ਅਟੈਕ ਨਾਲ ਹੋਇਆ ਦੇਹਾਂਤ
"
"Along with him were his brother and a cousin.
","ਉਨ੍ਹਾਂ ਦੇ ਭਰਾ ਅਤੇ ਭਾਬੀ ਵੀ ਨਾਲ ਸਨ।
"
"Grandma and cousins!
","ਕਾਕਾ ਜੀ ਅਤੇ ਬੀਬੀ ਜੀ!
"
"It turns out they were cousins.
","ਪਤਾ ਚਲਿਆ ਹੈ ਕਿ ਇਹ ਆਪਸ ਵਿਚ ਚਚੇਰੇ ਭਰਾ ਸਨ।
"
"Fathers and sons, grandmothers, grandfathers and grandchildren, second cousins, nephews, lovers - they are all grateful to the program for the happiness given to them.
","ਪਿਤਾ ਅਤੇ ਪੁੱਤਰ, ਦਾਦਾ ਅਤੇ ਪੋਤੇ, ਦੂਜਾ ਚਚੇਰੇ, ਭਤੀਜੇ, ਪ੍ਰੇਮੀ - ਉਹ ਸਾਰੇ ਸ਼ੁਕਰਗੁਜ਼ਾਰ ਲਈ ਪਰੋਗਰਾਮ ਦੀ ਖ਼ੁਸ਼ੀ ਦਾਨ ਕਰ ਰਹੇ ਹਨ.
"
"Hasn’t your cousin met you?
","ਤੁਹਾਡਾ ਕੋਈ ਰਿਸ਼ਤੇਦਾਰ ਮਿਲਣ ਨਹੀਂ ਆਇਆ?
"
"His cousin Kasim Mohammed said a memorial should be built for him in Rameswaram.
","ਉਨ੍ਹਾਂ ਦੇ ਰਿਸ਼ਤੇ ਦੇ ਭਰਾ ਕਾਸਿਮ ਮੁਹੰਮਦ ਨੇ ਕਿਹਾ ਕਿ ਰਮੇਸ਼ਵਰਮ 'ਚ ਉਨ੍ਹਾਂ ਲਈ ਇਕ ਯਾਦਗਾਰ ਬਣਵਾਈ ਜਾਣੀ ਚਾਹੀਦੀ ਹੈ।
"
"Zafar Masud's mother is directly related to Kamal Amrohi as his maternal grandfather Taqi Amrohi, who was a journalist in Pakistan, was the ""Pakeezah"" filmmaker's cousins.
","ਜ਼ਫਰ ਮਸੂਦ ਦੀ ਮਾਂ ਦਾ ਸਿੱਧਾ ਸਬੰਧ ਕਮਾਲ ਅਮਰੋਹੀ ਨਾਲ ਹੈ, ਕਿਉਂਕਿ ਉਨ੍ਹਾਂ ਦੇ ਨਾਨਾ ਤਕੀ ਅਮਰੋਹੀ, ਜੋ ਪਾਕਿਸਤਾਨ ਵਿੱਚ ਪੱਤਰਕਾਰ ਸੀ, 'ਪਾਕੀਜ਼ਾ' ਫ਼ਿਲਮ ਨਿਰਮਾਤਾ ਦਾ ਚਚੇਰਾ ਭਰਾ ਸੀ।
"
"Police said the incident took place at Pipalheda village under the Khatoli police station and the accused in a cousin of the girl, who was opposed to their relationship.
","ਪੁਲੀਸ ਨੇ ਦੱਸਿਆ ਕਿ ਖਤੌਲੀ ਥਾਣੇ ਅਧੀਨ ਪੈਂਦੇ ਪਿਪਲਹੇੜਾ ਪਿੰਡ ’ਚ ਇਹ ਘਟਨਾ ਵਾਪਰੀ ਹੈ ਅਤੇ ਮੁਲਜ਼ਮ ਲੜਕੀ ਦੇ ਰਿਸ਼ਤੇ ’ਚ ਭਰਾ ਲੱਗਾ ਹੈ।
"
"A cousin of hardcore criminal Ramanjit, alias Rami Mashana, who is convicted in several murder cases, Romi developed links with many seasoned criminals and terrorists in the Nabha jail where he was lodged following his arrest.
","ਕਈ ਕਤਲ ਕੇਸਾਂ ਦਾ ਦੋਸ਼ੀ ਖ਼ਤਰਨਾਕ ਅਪਰਾਧੀ ਰਮਨਜੀਤ ਉਰਫ ਰਮੀ ਮਸਹਾਨਾ ਦਾ ਰਿਸ਼ਤੇਦਾਰੀ ਦਾ ਭਰਾ ਰੋਮੀ ਨੂੰ ਗ੍ਰਿਫ਼ਤਾਰ ਕਰਨ ਤੋਂ ਬਾਅਦ ਅਤਿ ਸੁਰੱਖਿਅਤ ਨਾਭਾ ਜੇਲ੍ਹ ਵਿੱਚ ਬੰਦ ਕੀਤਾ ਗਿਆ ਸੀ ਜਿੱਥੇ ਉਸ ਨੇ ਖ਼ਤਰਨਾਕ ਅਪਰਾਧੀਆਂ ਤੇ ਅੱਤਵਾਦੀਆਂ ਨਾਲ ਸੰਪਰਕ ਬਣਾਇਆ।
"
"Director General of Police (DGP) Punjab Dinkar Gupta, in his press communique, stated that the killing was organised by Goldy Brar, with the help of Gangster Bishnoi, to avenge the murder of his cousin Gurlal Brar.
","ਡੀਜੀਪੀ ਪੰਜਾਬ ਦਿਨਕਰ ਗੁਪਤਾ ਨੇ ਕਿਹਾ ਕਿ ਗੋਲਡੀ ਬਰਾੜ ਨੇ ਗੈਂਗਸਟਰ ਬਿਸ਼ਨੋਈ ਦੀ ਮਦਦ ਨਾਲ ਉਸ ਦੇ ਚਚੇਰਾ ਭਰਾ ਗੁਰਲਾਲ ਬਰਾੜ ਦੇ ਕਤਲ ਦਾ ਬਦਲਾ ਲੈਣ ਲਈ ਇਸ ਕਤਲ ਦੀ ਪਲੈਨਿੰਗ ਕੀਤੀ ਸੀ।
"
"A cousin of Afghanistan President Ashraf Ghani found shot to death inside his home in Kabul, Afghanistan Media informed.
","ਕਾਬੁਲ: ਅਫਗਾਨਿਸਤਾਨ ਦੇ ਰਾਸ਼ਟਰਪਤੀ ਅਸ਼ਰਫ ਘਾਨੀ ਦੇ ਇੱਕ ਚਚੇਰੇ ਭਰਾ ਨੂੰ ਗੋਲੀ ਮਾਰ ਕਤਲ ਕਰ ਦਿੱਤਾ ਗਿਆ।
"
"The first task given to Hercules Eurystheus (the cousin of the hero) is to kill the Nemean Lion and bring his skin.
","ਹਰਕਲਿਸ ਈਰੀਥਥੀਉਸ (ਨਾਇਕ ਦਾ ਚਚੇਰੇ ਭਰਾ) ਨੂੰ ਪਹਿਲਾ ਕੰਮ ਦਿੱਤਾ ਗਿਆ ਹੈ ਤਾਂ ਕਿ ਨਮਿਅਨ ਸ਼ੇਰ ਨੂੰ ਮਾਰਿਆ ਜਾਵੇ ਅਤੇ ਉਸਦੀ ਚਮੜੀ ਲਿਆਵੇ.
"
"Her cousin Arjun is wearing a black T-shirt.
","ਅਰਜੁਨ ਨੇ ਕਾਲੇ ਰੰਗ ਦੀ ਟੀ-ਸ਼ਰਟ ਪਾਈ ਹੋਈ ਹੈ।
"
"Actor Shah Rukh Khan's daughter Suhana Khan has shared a throwback picture with her cousin Arjun Chhiba and his girlfriend Manavi Gaur, adding that she misses them.
","ਬਾਲੀਵੁੱਡ ਅਦਾਕਾਰ ਸ਼ਾਹਰੁਖ ਖਾਨ ਦੀ ਬੇਟੀ ਸੁਹਾਨਾ ਖਾਨ ਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਆਪਣੇ ਦੋਸਤਾਂ ਨਾਲ ਇਕ ਤਸਵੀਰ ਇਕ ਸਾਂਝੀ ਕੀਤੀ ਹੈ।
"
"Adil Zafar, who is a documentary filmmaker in Mumbai, is the first cousin of his mother.
","ਆਦਿਲ ਜ਼ਫਰ ਮੁੰਬਈ ਵਿੱਚ ਇੱਕ ਦਸਤਾਵੇਜ਼ੀ ਫ਼ਿਲਮ ਬਣਾਉਣ ਵਾਲੀ ਮਸੂਦ ਦੀ ਮਾਂ ਦਾ ਪਹਿਲਾ ਚਚੇਰਾ ਭਰਾ ਹੈ।
"
"On the basis of the complaint filed by the deceased’s cousin, the police have registered an abetment-to-suicide case against the couple.
","ਪੁਲਿਸ ਨੇ ਮਿ੍ਤਕਾ ਦੇ ਭਰਾ ਦੀ ਸ਼ਿਕਾਇਤ 'ਤੇ ਮੁਲਜ਼ਮਾਂ ਖ਼ਿਲਾਫ਼ ਖ਼ੁਦਕੁਸ਼ੀ ਲਈ ਮਜਬੂਰ ਕਰਨ ਦੀਆਂ ਧਾਰਾਵਾਂ ਹੇਠ ਪਰਚਾ ਦਰਜ ਕੀਤਾ ਹੈ।
"
"Arjun Kapoor was accompanied by sister Anshula Kapoor and cousin, actor Mohit Marwah.
","ਕਪੂਰ ਦੇ ਚਚੇਰੇ ਭਰਾ ਅਦਾਕਾਰ ਅਰਜੁਨ ਕਪੂਰ, ਜਾਨਵੀ ਕਪੂਰ ਅਤੇ ਮੋਹਿਤ ਮਾਰਵਾਹ ਹਨ, ਅਤੇ ਮਾਮੇ ਦੇ ਦੂਜੇ ਚਚੇਰੇ ਭਰਾ ਰਣਵੀਰ ਸਿੰਘ ਹਨ।
"
