eng_Latn,pan_Guru
"He said that investigations revealed that the accused Dinesh and Rahul from Madhya Pradesh, the nephews of Madan Lal who supplied the Identity proofs of Madan Lal to open a bank account in his (Madan Lal’s) name using his ID Proofs and usurp the fraudulently obtained money.
","ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਜਾਂਚ ਤੋਂ ਪਤਾ ਲੱਗਾ ਹੈ ਕਿ ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਰਹਿਣ ਵਾਲੇ ਦੋਸ਼ੀ ਦਿਨੇਸ਼ ਅਤੇ ਰਾਹੁਲ, ਮਦਨ ਲਾਲ ਦੇ ਭਤੀਜੇ ਹਨ ਜਿਹਨਾਂ ਨੇ ਮਦਨ ਲਾਲ ਦੇ ਪਛਾਣ ਪੱਤਰਾਂ ਦੀ ਵਰਤੋਂ ਕਰਕੇ ਉਸ (ਮਦਨ ਲਾਲ) ਦੇ ਨਾਂ ‘ਤੇ ਬੈਂਕ ਖਾਤਾ ਖੋਲ੍ਹਣ ਲਈ ਉਸ ਦੇ ਪਛਾਣ ਪੱਤਰ ਭੇਜੇ ਸਨ ਤਾਂ ਜੋ ਧੋਖਾਧੜੀ ਵਿਚ ਪ੍ਰਾਪਤ ਹੋਏ ਪੈਸੇ ਇਸ ਖਾਤੇ ਰਾਹੀਂ ਵਸੂਲੇ ਜਾ ਸਕਣ।
"
"“In West Bengal, there are three kinds of laws: one for the nephew, one for minority appeasement, and one for common people. ” he added.
","ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਪੱਛਮੀ ਬੰਗਾਲ ਵਿੱਚ ਤਿੰਨ ਕਾਨੂੰਨ ਹਨ-ਇਕ ਭਤੀਜੇ ਲਈ, ਇਕ ਘੱਟਗਿਣਤੀ ਨੂੰ ਖੁਸ਼ ਕਰਨ ਲਈ ਅਤੇ ਇਕ ਆਮ ਆਦਮੀ ਲਈ ਹੈ।
"
"This picture of Salman Khan with his nephew Ahil Sharma was shared on Instagram.
","ਇਸ ਫੋਟੋ ਨੂੰ ਏ ਐਨ ਆਈ ਨੇ ਆਪਣੇ ਟਵਿੱਟਰ ਹੈਂਡਲ ਨਾਲ ਸਾਂਝਾ ਕੀਤਾ ਹੈ, ਜਿਸ ਵਿੱਚ ਸਲਮਾਨ ਖਾਨ ਦੇ ਪਿਤਾ ਸਲੀਮ ਖਾਨ ਅਤੇ ਬਾਡੀਗਾਰਡ ਸ਼ੇਰਾ ਵੀ ਇਕੱਠੇ ਦਿਖਾਈ ਦਿੱਤੇ ਹਨ।
"
"Both my sisters and both my nephews visited.
","ਦੋਵੇਂ ਭੈਣਾਂ ਤੇ ਭਣਵੱਈਏ ਵੀ ਪਹੁੰਚੇ ਹੋਏ।
"
"New Delhi: Congress leader and former Madhya Pradesh Chief Minister Kamal Nath's nephew is again in trouble.
","ਨਵੀਂ ਦਿੱਲੀ: ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਤੇ ਸੀਨੀਅਰ ਕਾਂਗਰਸੀ ਲੀਡਰ ਕਮਲਨਾਥ ਦੀਆਂ ਮੁਸ਼ਕਲਾਂ ਵਧ ਸਕਦੀਆਂ ਹਨ।
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar has been sworn in as Deputy Chief Minister
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"Fathers and sons, grandmothers, grandfathers and grandchildren, second cousins, nephews, lovers - they are all grateful to the program for the happiness given to them.
","ਪਿਤਾ ਅਤੇ ਪੁੱਤਰ, ਦਾਦਾ ਅਤੇ ਪੋਤੇ, ਦੂਜਾ ਚਚੇਰੇ, ਭਤੀਜੇ, ਪ੍ਰੇਮੀ - ਉਹ ਸਾਰੇ ਸ਼ੁਕਰਗੁਜ਼ਾਰ ਲਈ ਪਰੋਗਰਾਮ ਦੀ ਖ਼ੁਸ਼ੀ ਦਾਨ ਕਰ ਰਹੇ ਹਨ.
"
"Delhi: A Special Court summons Abhishek Banerjee, TMC MP and nephew of West Bengal CM Mamata Banerjee, in a fake degree case.
","ਜੇਐੱਨਐੱਨ, ਨਵੀਂ ਦਿੱਲੀ : ਤਿ੍ਣਮੂਲ ਕਾਂਗਰਸ (ਟੀਐੱਮਸੀ) ਦੇ ਐੱਮਪੀ ਅਤੇ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਖ਼ਿਲਾਫ਼ ਰਾਊਜ਼ ਐਵੇਨਿਊ ਦੀ ਵਿਸ਼ੇਸ਼ ਅਦਾਲਤ ਨੇ ਸੰਮਨ ਜਾਰੀ ਕੀਤਾ ਹੈ।
"
"Abhijit Mukherjee, recently had a meeting with TMC national general secretary and MP Abhishek Banerjee, Chief Minister Mamata Banerjee’s nephew.
","ਦੱਸਣਯੋਗ ਹੈ ਕਿ ਹਾਲ ਹੀ ਵਿਚ ਅਭਿਜੀਤ ਮੁਖਰਜੀ ਨੇ ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਤੇ ਟੀ. ਐੱਮ. ਸੀ. ਦੇ ਰਾਸ਼ਟਰੀ ਜਨਰਲ ਸਕੱਤਰ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨਾਲ ਬੈਠਕ ਕੀਤੀ ਸੀ।
"
"Varun is Anil Dhawan's nephew.
","ਵਰੁਣ ਧਵਨ ਦੇ ਚਾਚਾ ਅਨਿਲ ਧਵਨ ਨੇ...
"
"He is the son of Hakim Murtaza Khan and nephew of Hakim Mahomed Khan.
","ਉਹ ਮੌਲਵੀ ਕਰਮ ਮੁਹੰਮਦ ਦਾ ਬੇਟਾ ਅਤੇ ਮਖ਼ਦੂਮ ਸ਼ਾਹ ਮੀਨਾ ਦੇ ਖ਼ਾਨਦਾਨ ਵਿੱਚੋਂ ਸੀ।
"
"Her nephew was also attacked.
","ਉਸ ਦੀ ਪੰਚਾਂ ਨੇ ਕੁੱਟਮਾਰ ਵੀ ਕੀਤੀ।
"
"Anil's youngest son, Harshvardhan Kapoor is also a nephew to Janhvi's father Boney Kapoor and Shanaya Kapoor's dad Sanjay Kapoor.
","ਸ਼ਨਾਇਆ ਬੋਨੀ ਕਪੂਰ ਅਤੇ ਅਨਿਲ ਕਪੂਰ ਦੇ ਛੋਟੇ ਭਰਾ ਸੰਜੇ ਕਪੂਰ ਅਤੇ ਮਹੇਪ ਸੰਧੂ ਦੀ ਬੇਟੀ ਹੈ।
"
"Ziauddin Ali Ahmed, former President of India Fakhruddin Ali Ahmed's nephew has stated that the final draft of the NRC does not contain his and some of his family member's names.
","ਦੱਸਿਆ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਂ੍ਰਛ ਡਰਾਫਟ ਵਿੱਚ ਭਾਰਤ ਦੇ ਸਾਬਕਾ ਰਾਸ਼ਟਰਪਤੀ ਫਖ਼ਰੂਦੀਨ ਅਲੀ ਅਹਿਮਦ ਦੇ ਪਰਿਵਾਰ ਤੇ ਭਤੀਜੇ ਜਿਆਉੱਦੀਨ ਅਲੀ ਅਹਿਮਦ ਦਾ ਨਾਂ ਸ਼ਾਮਲ ਨਹੀਂ ਹੈ।
"
"” He was referring to West Bengal Chief Minister Mamata Banerjee and her nephew Abhishek Banerjee.
","ਉਨ੍ਹਾਂ ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਤੇ ਉਨ੍ਹਾਂ ਦੇ ਭਤੀਜੇ ਅਭਿਸ਼ੇਕ ਨੂੰ ਨਿਸ਼ਾਨੇ ’ਤੇ ਲਿਆ।
"
"She was there to attend her nephew’s wedding.
","ਉਹ ਅਪਣੀ ਭੈਣ ਦੇ ਵਿਆਹ ਵਿਚ ਭੰਡਾਰਾ ਗਈ ਸੀ।
"
"Once touted as the next superstar, Aamir Khan's nephew Imran Khan quits acting
","ਆਮਿਰ ਖਾਨ ਦੇ ਭਾਣਜੇ ਇਮਰਾਨ ਖਾਨ ਨੇ ਛੱਡੀ ਐਕਟਿੰਗ, ਇਸ ਅਦਾਕਾਰ ਨੇ ਕੀਤਾ ਦਾਅਵਾ
"
"Both are married and he has three nephews and two nieces.
","ਉਹ ਤਿੰਨ ਭਰਾ ਹਨ ਤੇ ਦੋ ਭਰਾਵਾਂ ਦਾ ਵਿਆਹ ਹੋ ਚੁੱਕਾ ਹੈ।
"
"Amy was closer in age to nephew Jason than her three older brothers, who did not live in the White House with their sister and parents.
","ਐਮੀ ਉਸ ਦੇ ਤਿੰਨ ਵੱਡੇ ਭਰਾਵਾਂ ਨਾਲੋਂ ਜੋਸਨ ਦੇ ਭਾਣਜੇ ਦੀ ਉਮਰ ਤੋਂ ਜਿਆਦਾ ਸੀ, ਜੋ ਆਪਣੀ ਭੈਣ ਅਤੇ ਮਾਪਿਆਂ ਨਾਲ ਵ੍ਹਾਈਟ ਹਾਊਸ ਵਿਚ ਨਹੀਂ ਰਹਿੰਦੇ ਸਨ.
"
"What does a growing man need, or Congratulations on his nephew's birthday?
","ਇੱਕ ਵਧ ਰਹੇ ਆਦਮੀ ਨੂੰ ਕੀ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ, ਜਾਂ ਉਸਦੇ ਭਤੀਜੇ ਦੇ ਜਨਮ ਦਿਨ ਤੇ ਮੁਬਾਰਕਾਂ
"
"Bollywood superstar Salman Khan shared a picture with his nephew Nirvan Khan from Russia where he is shooting the upcoming spy thriller 'Tiger 3'.
","ਮੁੰਬਈ:ਬਾਲੀਵੁੱਡ ਸੁਪਰਸਟਾਰ ਸਲਮਾਨ ਖਾਨ ਨੇ ਰੂਸ ਤੋਂ ਆਪਣੇ ਭਤੀਜੇ ਨਿਰਵਾਣ ਖਾਨ ਨਾਲ ਇੱਕ ਤਸਵੀਰ ਸਾਂਝੀ ਕੀਤੀ, ਜਿੱਥੇ ਉਹ ਆਉਣ ਵਾਲੀ ਜਾਸੂਸੀ ਥ੍ਰਿਲਰ ਫਿਲਮ ‘ਟਾਈਗਰ 3’ ਦੀ ਸ਼ੂਟਿੰਗ ਕਰ ਰਹੇ ਹਨ।
"
"Mehul Choksi and nephew Nirav Modi are key accused in the PNB fraud case.
","ਪੀਐੱਨਬੀ ਘੁਟਾਲੇ ’ਚ ਨੀਰਵ ਤੇ ਮੇਹੁਲ ਚੌਕਸੀ ਮੁੱਖ ਮੁਲਜ਼ਮ ਹਨ।
"
"Abhishek Banerjee is a Trinamool Congress MP from Diamond Harbour and Chief Minister Mamata Banerjee's nephew.
","ਅਭਿਸ਼ੇਕ ਬਨਰਜੀ ਡਾਇਮੰਡ ਹਾਰਬਰ ਤੋਂ ਸੰਸਦ ਮੈਂਬਰ ਹਨ ਤੇ ਉਹ ਸੂਬੇ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬਨਰਜੀ ਦੇ ਭਤੀਜੇ ਵੀ ਹਨ।
"
"Mr Rao or KCR as he is popularly known as, took oath along with 11 ministers, including his son KT Rama Rao and nephew T Harish Rao.
","ਰਾਓ ਤੋਂ ਇਲਾਵਾ ਉਨ੍ਹਾਂ ਦੇ ਪੁੱਤਰ ਕੇਟੀ ਰਾਮਾਰਾਓ ਅਤੇ ਭਤੀਜੇ ਟੀ ਹਰੀਸ਼ ਰਾਓ ਸਮੇਤ 11 ਹੋਰਨਾਂ ਨੂੰ ਵੀ ਮੰਤਰੀ ਅਹੁਦੇ ਦੀ ਸਹੁੰ ਚੁੱਕਵਾਈ ਗਈ।
"
"Sharad Pawar’s nephew Ajit Pawar has backstabbed his uncle by joining hands with the BJP and took oath as deputy chief minister of the state.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਚੁੱਪ ਚਪੀਤੇ ਭਾਜਪਾ ਨਾਲ ਰਾਬਤਾ ਕਾਇਮ ਕੀਤਾ ਤੇ ਬਣ ਗਏ ਮਹਾਰਾਸ਼ਟਰ ਦੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ।
"
"Salman’s entire family with sisters Alvira Khan Agnihotri, Arpita Khan Sharma, stepmother Helen, nephew Arhaan Khan, sister-in-law Seema Khan all were present at the bash.
","ਪਾਰਟੀ 'ਚ ਸਲਮਾਨ ਦੇ ਪਰਿਵਾਰ 'ਚੋਂ ਸਲੀਮ ਖਾਨ, ਸਲਮਾ ਖਾਨ, ਅਰਬਾਜ਼ ਖਾਨ, ਸੋਹੇਲ ਖਾਨ, ਸੀਮਾ ਸਚਦੇਵਾ, ਅਲਵੀਰਾ ਅਗਿਨੀਹੋਤਰੀ, ਅਤੁਲ ਅਗਿਨੀਹੋਤਰੀ ਸ਼ਾਮਲ ਹੋਏ।
"
"The minister further disclosed that in order to make the available the jail diary of Shaheed-E-Azam S. Bhagat Singh free of cost in all the schools of the State, he is in touch with Mr. Abhay Singh Sandhu the nephew of the martyr.
","ਉਨ•ਾਂ ਦੱਸਿਆ ਕਿ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਸ. ਭਗਤ ਸਿੰਘ ਦੀ ਜੇਲ• ਡਾਇਰੀ ਨੂੰ ਰਾਜ ਦੇ ਸਮੂਹ ਸਕੂਲਾਂ ਤੱਕ ਮੁਫ਼ਤ ਪੁੱਜਦੀ ਕਰਨ ਲਈ, ਉਨ•ਾਂ ਨੇ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਸ. ਭਗਤ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਅਭੇ ਸਿੰਘ ਸੰਧੂ ਨਾਲ ਤਾਲਮੇਲ ਕੀਤਾ ਹੈ।
"
"Meanwhile, Dilip Kumar's nephew Fawad Ishaq lauded the government's decision to restore his uncle and Raj Kapoor's ancestral home.
","ਉਧਰ, ਦਿਲੀਪ ਕੁਮਾਰ ਦੇ ਭਤੀਜੇ ਫਵਾਦ ਇਸਹਾਕ ਨੇ ਆਪਣੇ ਚਾਚਾ ਅਤੇ ਰਾਜ ਕਪੂਰ ਦੇ ਜੱਦੀ ਘਰ ਦੇ ਮੁਰੰਮਤ ਅਤੇ ਨਵੀਨੀਕਰਨ ਦੇ ਸਰਕਾਰ ਦੇ ਫੈਸਲੇ ਦੀ ਸ਼ਲਾਘਾ ਕੀਤੀ ਹੈ।
"
"A mobile phone video of Pakistan Prime Minister Imran Khans nephew, Hassaan Niazi, has surfaced where hes seen misbehaving with a commuter following a minor road accident, it was reported.
","ਪਾਕਿ ਪ੍ਰਧਾਨ ਮੰਤਰੀ ਇਮਰਾਨ ਖ਼ਾਨ ਦੇ ਭਤੀਜੇ ਹਸਨ ਨਿਆਜ਼ੀ ਦੀ ਇਕ ਮੋਬਾਈਲ ਵੀਡੀਓ ਸਾਹਮਣੇ ਆਈ ਹੈ ਜਿਸ ਵਿਚ ਉਹ ਇਕ ਸੜਕ ਹਾਦਸੇ ਤੋਂ ਬਾਅਦ ਡਰਾਈਵਰ ਨਾਲ ਗੁੰਡਾਗਰਦੀ ਕਰਦਾ ਦਿਸ ਰਿਹਾ ਹੈ।
"
"Aamir's nephew Imran Khan was also spotted as he joined them along with his daughter Imara Khan.
","ਆਮਿਰ ਖਾਨ ਦੀ ਬੇਟੀ ਈਰਾ ਖਾਨ ਵੀ ਇਹਨਾਂ ਵਿੱਚੋਂ ਇੱਕ ਹੈ।
"
"Abhishek Banerjee, Mamata Banerjee's nephew and a Lok Sabha member.
","ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਅਤੇ ਟੀ. ਐੱਮ. ਸੀ. ਨੇਤਾ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਨੇ ਵੋਟ ਪਾਈ।
"
"Ahaziah was the son of Jehoram and the nephew of Israel’s Ahaziah and Jehoram.
","ਅਲੀਅਜ਼ਰ ਯੋਰਾਮ ਦਾ ਪੁੱਤਰ ਸੀ, ਅਤੇ ਯੋਰਾਮ ਮੱਤਾਥ ਦਾ ਅਤੇ ਮੱਤਾਥ ਲੇਵੀ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"New Delhi: Congress leader and former Madhya Pradesh Chief Minister Kamal Nath's nephew is again in trouble.
","ਨਵੀਂ ਦਿੱਲੀ: ਮੱਧ ਪ੍ਰਦੇਸ਼ ਦੇ ਮੁੱਖ ਮੰਤਰੀ ਤੇ ਸੀਨੀਅਰ ਕਾਂਗਰਸੀ ਲੀਡਰ ਕਮਲਨਾਥ ਦੀਆਂ ਮੁਸ਼ਕਲਾਂ ਵਧ ਸਕਦੀਆਂ ਹਨ।
"
"His nephew Abhay Deol is also an actor.
","ਉਸ ਦਾ ਚਚੇਰਾ ਭਰਾ ਅਭੈ ਦਿਓਲ ਵੀ ਇੱਕ ਅਭਿਨੇਤਾ ਹੈ।
"
"BSP Chief Mayawati's brother Anand Kumar was appointed as the vice-president of the party while nephew Akash Anand was made national coordinator.
","ਉਨ੍ਹਾਂ ਆਪਣੇ ਭਰਾ ਅਨੰਦ ਕੁਮਾਰ ਨੂੰ ਬਸਪਾ ਦਾ ਕੌਮੀ ਉਪ ਪ੍ਰਧਾਨ ਅਤੇ ਭਤੀਜੇ ਅਕਾਸ਼ ਅਨੰਦ ਨੂੰ ਕੌਮੀ ਕੋਆਰਡੀਨੇਟਰ ਬਣਾਇਆ।
"
"Police arrested the accused and his nephew for the murder
","ਆਪਣੀ ਹੀ ਸੱਸ ਦਾ ਕਤਲ ਕਰਨ ਵਾਲੀ ਨੂੰਹ ਅਤੇ ਉਸਦੇ ਕਥਿਤ ਆਸ਼ਿਕ ਨੂੰ ਪੁਲਿਸ ਨੇ ਗ੍ਰਿਫਤਾਰ ਕਰ ਲਿਆ ਹੈ।
"
"Punjab Chief Minister Amarinder Singh said, “Saddened to know about the demise of Abhay Singh Sandhu Ji, nephew of Shaheed-e-Azam Bhagat Singh Ji who passed away after a long illness.
","ਮੁੱਖ ਮੰਤਰੀ ਨੇ ਟਵਿਟ ਕੀਤਾ ਕਿ ਸ਼ਹੀਦ-ਏ-ਆਜ਼ਮ ਭਗਤ ਸਿੰਘ ਜੀ ਦੇ ਭਤੀਜੇ ਅਭੈ ਸਿੰਘ ਸੰਧੂ ਜੀ ਦੇ ਦੇਹਾਂਤ ਬਾਰੇ ਜਾਣਕੇ ਦੁੱਖ ਹੋਇਆ, ਜੋ ਲੰਬੀ ਬਿਮਾਰੀ ਤੋਂ ਬਾਅਦ ਅਕਾਲ ਚਲਾਣਾ ਕਰ ਗਏ।
"
"Couple nabbed for killing nephew
","ਸੱਸ ਦਾ ਕਤਲ ਕਰਨ ਵਾਲੀਆਂ ਨੂੰਹਾਂ ਗ੍ਰਿਫਤਾਰ
"
"Media reports have claimed that one of the slain terrorists, Usman Haider, was the nephew of Jaish-e-Mohammad head, Masood Azhar.
","ਮੀਡੀਆ ਰਿਪੋਰਟਸ ਮੁਤਾਬਕ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਫੱਟੜਾਂ ‘ਚ ਜੈਸ਼-ਏ-ਮੁਹਮੰਦ ਦਾ ਮੁਖੀ ਮਸੂਦ ਅਜ਼ਹਰ ਵੀ ਸ਼ਾਮਲ ਹੈ।
"
"Sena leader Sanjay Raut and NCP leader and Pawar’s nephew Ajit Pawar were also present at the meeting.
","ਧਰਨੇ ਵਿੱਚ ਐਨਸੀਪੀ ਆਗੂ ਸ਼ਰਦ ਪਵਾਰ ਤੇ ਪ੍ਰਫੁੱਲ ਪਟੇਲ ਤੋਂ ਇਲਾਵਾ ਸ਼ਿਵ ਸੈਨਾ ਦੇ ਰਾਜ ਸਭਾ ਮੈਂਬਰ ਸੰਜੈ ਰਾਊਤ ਵੀ ਮੌਜੂਦ ਸਨ।
"
"At the time of the incident the victims daughter and her nephew were at the home.
","ਘਟਨਾ ਮੌਕੇ ਮ੍ਰਿਤਕਾ ਦੇ ਸੱਸ-ਸਹੁਰਾ ਅਤੇ ਦਰਾਣੀ ਘਰ ਵਿੱਚ ਸਨ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਸ੍ਰੀ ਗੁਰੂ ਅੰਗਦ ਦੇਵ ਜੀ ਦੀ ਸਪੁੱਤਰੀ ਬੀਬੀ ਅਮਰੋ ਭਾਈ ਅਮਰਦਾਸ ਜੀ ਦੇ ਭਤੀਜੇ ਨਾਲ ਵਿਆਹੀ ਹੋਈ ਸੀ।
"
"He said that investigations revealed that the accused Dinesh and Rahul from Madhya Pradesh, the nephews of Madan Lal who supplied the Identity proofs of Madan Lal to open a bank account in his (Madan Lal’s) name using his ID Proofs and usurp the fraudulently obtained money.
","ਉਨਾਂ ਕਿਹਾ ਕਿ ਜਾਂਚ ਤੋਂ ਪਤਾ ਲੱਗਾ ਹੈ ਕਿ ਮੱਧ ਪ੍ਰਦੇਸ ਦੇ ਰਹਿਣ ਵਾਲੇ ਦੋਸੀ ਦਿਨੇਸ ਅਤੇ ਰਾਹੁਲ, ਮਦਨ ਲਾਲ ਦੇ ਭਤੀਜੇ ਹਨ ਜਿਹਨਾਂ ਨੇ ਮਦਨ ਲਾਲ ਦੇ ਪਛਾਣ ਪੱਤਰਾਂ ਦੀ ਵਰਤੋਂ ਕਰਕੇ ਉਸ (ਮਦਨ ਲਾਲ) ਦੇ ਨਾਂ ‘ਤੇ ਬੈਂਕ ਖਾਤਾ ਖੋਲਣ ਲਈ ਉਸ ਦੇ ਪਛਾਣ ਪੱਤਰ ਭੇਜੇ ਸਨ ਤਾਂ ਜੋ ਧੋਖਾਧੜੀ ਵਿਚ ਪ੍ਰਾਪਤ ਹੋਏ ਪੈਸੇ ਇਸ ਖਾਤੇ ਰਾਹੀਂ ਵਸੂਲੇ ਜਾ ਸਕਣ।
"
"The news of his demise was confirmed by Arvind Trivedi's nephew, Kaustubh Trivedi.
","ਅਰਵਿੰਦ ਤ੍ਰਿਵੇਦੀ ਦੇ ਦੇਹਾਂਤ ਦੀ ਖ਼ਬਰ ਉਨ੍ਹਾਂ ਦੇ ਭਤੀਜੇ ਕੌਸ਼ਤੁਭ ਤ੍ਰਿਵੇਦੀ ਤੇ ਵੱਲੋਂ ਦਿੱਤੀ ਗਈ ਹੈ ।
"
"Ahaziah was the son of Jehoram and the nephew of Israel’s Ahaziah and Jehoram.
","ਅਹੀਮਾਅਸ ਅਜ਼ਰਯਾਹ ਦਾ ਪਿਤਾ ਅਤੇ ਅਜ਼ਰਸਾਹ ਯੋਹਾਨਾਨ ਦਾ ਪਿਤਾ ਸੀ।
"
"Abhimanyu was the son of Arjun and the nephew of Krishna.
","ਇਹ ਅਰਜੁਨ ਦਾ ਪੋਤਾ ਅਤੇ ਅਭਿਮੰਨਿਊ ਦਾ ਪੁੱਤਰ ਸੀ।
"
"Ajit Pawar, the NCP leader and nephew of party chief Sharad Pawar, was to be deputy chief minister.
","ਐਨਸੀਪੀ ਮੁਖੀ ਸ਼ਰਦ ਪਵਾਰ ਦੇ ਭਤੀਜੇ ਅਜੀਤ ਪਵਾਰ ਨੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ ਹੈ।
"
"The argument had broken out after Ganesh alleged that Singh’s nephew Sandeep had threatened him to finish him off politically.
","ਇਹ ਝਗੜਾ ਉਦੋਂ ਹੋਰ ਵਧ ਗਿਆ, ਜਦੋਂ ਆਨੰਦ ਸਿੰਘ ਦੇ ਭਤੀਜੇ ਸੰਦੀਪ ਨੇ ਗਣੇਸ਼ ਨੂੰ ਸਿਆਸੀ ਰੂਪ ਨਾਲ ਖ਼ਤਮ ਕਰਨ ਦੀ ਧਮਕੀ ਦਿੱਤੀ।
"
"Among them are her sisters, her mother and her nephew.
","ਉਨ੍ਹਾਂ ਦੇ ਪਰਵਾਰ ਵਿੱਚ ਉਨ੍ਹਾਂ ਦੀ ਮਾਂ , ਵੱਡੀ ਭੈਣ ਅਤੇ ਛੋਟਾ ਭਰਾ ਕਰਣ ਹੈ ।
"
"Her nephew is also seen in the picture.
","ਤਸਵੀਰ 'ਚ ਉਨ੍ਹਾਂ ਦੀ ਧੀ ਵੀ ਨਜ਼ਰ ਆ ਰਹੀ ਹੈ।
"
"In the pictures she posted on Instagram, Kangana is seen hugging her mother, relaxing with sister Rangoli and spending time with her nephew and other family members.
","ਇੰਸਟਾਗ੍ਰਾਮ ’ਤੇ ਸਾਂਝੀਆਂ ਕੀਤੀਆਂ ਤਸਵੀਰਾਂ ਵਿੱਚ ਕੰਗਨਾ ਆਪਣੀ ਮਾਂ ਨੂੰ ਜੱਫ਼ੀ ਪਾਈ, ਭੈਣ ਰੰਗੋਲੀ ਅਤੇ ਭਾਣਜੇ ਸਮੇਤ ਹੋਰ ਪਰਿਵਾਰਕ ਮੈਂਬਰਾਂ ਨਾਲ ਸਮਾਂ ਬਿਤਾਉਂਦੀ ਦਿਖਾਈ ਦੇ ਰਹੀ ਹੈ।
"
"This information was given by Kaustubh Trivedi, nephew of Arvind Trivedi.
","ਇਸ ਗੱਲ ਦੀ ਜਾਣਕਾਰੀ ਅਰਵਿੰਦ ਤ੍ਰਿਵੇਦੀ ਦੇ ਭਤੀਜੇ ਕੌਸ਼ਤੁਭ ਤ੍ਰਿਵੇਦੀ ਨੇ ਦਿੱਤੀ।
"
"ED has summoned West Bengal Chief Minister Mamata Banerjee’s nephew and Trinamool Congress MP Abhishek Banerjee and his wife for interrogation in the case.
","ਨਵੀਂ ਦਿੱਲੀ (ਸਮਾਜ ਵੀਕਲੀ) : ਈਡੀ ਨੇ ਪੱਛਮੀ ਬੰਗਾਲ ਦੀ ਮੁੱਖ ਮੰਤਰੀ ਮਮਤਾ ਬੈਨਰਜੀ ਦੇ ਭਤੀਜੇ ਤੇ ਟੀਐਮਸੀ ਦੇ ਸੰਸਦ ਮੈਂਬਰ ਅਭਿਸ਼ੇਕ ਬੈਨਰਜੀ ਅਤੇ ਉਸ ਦੀ ਪਤਨੀ ਨੂੰ ਪੁੱਛਗਿੱਛ ਲਈ ਸੱਦਿਆ ਹੈ।
"
"The daughter of Guru Angad Dev Ji, Bibi Amaro was the wife of the nephew of (Guru) Amardas Ji.
","ਗੁਰੂ ਰਾਮਦਾਸ ਜੀ ਦਾ ਵਿਆਹ ਗੁਰੂ ਅਮਰਦਾਸ ਜੀ ਦੀ ਧੀ ਬੀਬੀ ਬਾਨੋ ਨਾਲ ਹੋਇਆ ਸੀ।
"
