eng_Latn,tel_Telu
"The result of these disagreements was that the emperor had little love for his nephew and bristled at the thought of Franz Ferdinand's future ascension to the throne.
","ఈ వైరుధ్యాల ఫలితంగా చక్రవర్తి తన మేనల్లుడుకు తక్కువ ప్రేమను కలిగి ఉన్నాడు మరియు సింహాసనాన్ని ఫ్రాంజ్ ఫెర్డినాండ్ భవిష్యత్ ఆరోహణ ఆలోచనలో పుట్టించాడు.
"
"The third nephew, John, dropped out of school and returned to the South, losing touch with the other Grimkes.
","మూడవ మేనల్లుడు, జాన్, పాఠశాల నుండి తప్పుకున్నాడు మరియు దక్షిణాన తిరిగి వచ్చాడు, ఇతర గ్రిమ్కేస్తో సంబంధాన్ని కోల్పోయాడు.
"
"The violence broke out over an alleged inflammatory social media post by the nephew of the Congress MLA.
","సోషల్ మీడియాలో కాంగ్రెస్ ఎమ్మెల్యే మేనళ్లుడు చేసిన ఓ పోస్ట్ పెనుదుమారం రేపింది.
"
"The woman has alleged that the MLA's nephew, who she had met on a train, sexually exploited her for six years.
","రైలులో కలిసిన ఎమ్మెల్యే మేనల్లుడు తనను ఆరేళ్లుగా లైంగిక దాడికి పాల్పడ్డాడని ఆ మహిళ ఆరోపించింది.
"
"Their founder was the nephew of High King Brian Boru (1002-1014).
","వారి స్థాపకుడు హై కింగ్ బ్రయాన్ బోర్యు యొక్క మేనల్లుడు (1002-1014).
"
"Then in 1296, his nephew Alauddin Khilji killed him and usurped power.
","ఇక 1296లో అల్లావుద్దీన్ ఖిల్జీ, తన మామని చంపి, రాజ్యవిస్తీర్ణ చేసుకునే నేపథ్యంలో దండయాత్రలు సాగించాడు.
"
"There are no existing records of the striker's aunts and cousins while his nephew is yet to be identified at the time of writing this biography.
","స్ట్రైకర్ యొక్క అత్తమామలు మరియు దాయాదుల గురించి ప్రస్తుతం రికార్డులు లేవు, ఈ జీవిత చరిత్ర రాసే సమయంలో అతని మేనల్లుడు ఇంకా గుర్తించబడలేదు.
"
"These children are not necessarily your biological offspring but could be grandchildren, nieces or nephews, an adopted child, or even a neighbor's child for whom you've taken on a maternal role.
","ఈ పిల్లలు తప్పనిసరిగా మీ జీవసంబంధమైన సంతానం కాదు, కానీ మనుమళ్ళు, మేనకోడలు లేదా మేనల్లుళ్ళు, దత్తతు తీసుకోవాల్సిన చైల్డ్ లేదా మీరు ఒక తల్లి పాత్రను పోషించిన ఒక పొరుగు పిల్లల కూడా కావచ్చు.
"
"These children do not necessarily mean biological offspring but they can be your grandchildren, nieces or nephews, an adopted child, or even a neighbour's child for whom you play the role of a parent.
","ఈ పిల్లలు తప్పనిసరిగా మీ జీవసంబంధమైన సంతానం కాదు, కానీ మనుమళ్ళు, మేనకోడలు లేదా మేనల్లుళ్ళు, దత్తతు తీసుకోవాల్సిన చైల్డ్ లేదా మీరు ఒక తల్లి పాత్రను పోషించిన ఒక పొరుగు పిల్లల కూడా కావచ్చు.
"
"This did not sit well with Harald Bluetooth, to whom his nephews owed much for his aid in obtaining their lands, and his concerns were borne out when Greycloak was assassinated, ostensibly by his new allies.
","హెరాల్డ్ బ్లూటూత్తో ఇది బాగా కూర్చుని లేదు, అతని మేనల్లుళ్ళు అతని భూములను సంపాదించడంలో అతని సహాయం కోసం చాలా ఎక్కువ చెల్లించారు మరియు అతని కొత్త మిత్రుల చేత గ్రేరిక్యాక్ హత్య చేయబడినప్పుడు అతని ఆందోళనలు బయటపడ్డాయి.
"
