eng_Latn,mal_Mlym
"But I’ll never forget my first nephew.
","എന്നാല്‍ എന്റെ ആദ്യ ഭാര്യയെ ഞാന്‍ ഒരിക്കലും മറന്നിêില്ല.
"
"The obstruction was caused to the officials, when two women including one Rujira Naroola Banerjee, wife of Abhishek Banerjee who is TMC MP and nephew of chief minister Mamata Banerjee, was intercepted at the airport for checking.
","ബംഗാൾ മുഖ്യമന്ത്രി മമതാ ബാനർജിയുടെ അനന്തരവനും തൃണമൂൽ എം. പി. യുമായ അഭിഷേക് ബാനർജിയുടെ ഭാര്യ റുജിറ നറൂല ബാനർജിയുൾപ്പെടെ രണ്ടുസ്ത്രീകളുടെ ലഗേജ് പരിശോധിക്കാൻ ശ്രമിച്ച കസ്റ്റംസ് ഉദ്യോഗസ്ഥരുടെ കൃത്യനിർവഹണം തടസ്സപ്പെടുത്തിയെന്നാണ് ആരോപണം.
"
"Sasikala's nephew TTV Dinakaran was subsequently chosen AIADMK's deputy general secretary.
","ശശികലയുടെ അനന്തരവനായ ടി. ടി. വി. ദിനകരനെ ഡപ്യൂട്ടി ജനറൽ സെക്രട്ടറി സ്ഥാനത്തുനിന്നും മാറ്റിയിട്ടുണ്ട്.
"
"You should therefore pay the ransom for yourself, your nephews Naufal ibn Harith and ‘Aqil ibn Abi Talib, and your confederate ‘Utbah ibn ‘Amr.”
","അതുകൊണ്ട്‌ താങ്കള്‍ക്കും, താങ്കളുടെ പിതൃവ്യ പുര്രന്‍മാരായ നൌഫലുബ്നു ഹാരിഥിനും, അഖീലുബ്നു അബീത്വാലിബിനും, താങ്ക ളുടെ കൂട്ടുകാരന്‍ ഉത്ബത്തൂബ്നു അംറിനുമുളള മോചനമൂല്യം താങ്കള്‍ നല്‍കണം.
"
"Ratul Puri is the nephew of Madhya Pradesh Chief Minister Kamal Nath.
","മധ്യപ്രദേശ് മുഖ്യമന്ത്രി കമല്‍നാഥിന്റെ അനന്തരവനാണ് രതുല്‍ പുരി.
"
"Andy was a son, brother, husband, father, nephew, uncle and friend.
","കുടുംബനാഥനായിരുന്നു, മകനായിരുന്നു, സഹോദരനായിരുന്നു, അച്ഛനായിരുന്നു, ഭർത്താവായിരുന്നു, പരോപകാരിയായ സുഹൃത്തായിരുന്നു.
"
"He is son of the late Sen. Robert F. Kennedy and nephew of President John F. Kennedy and the late Sen. Edward Kennedy.
","പ്രസിഡന്റ് ജോണ് കെന്നഡിയുടെ സഹോദരൻ റോബർട്ട് കെന്നഡിയുടെ പുത്രിയാണവർ.
"
"Ajit Pawar, NCP chief Sharad Pawar’s nephew, took oath as the deputy chief minister.
","എന്‍സിപി നേതാവും ശരദ് പവാറിന്റെ അനന്തരവനുമായ അജിത് പവാര്‍ ഉപമുഖ്യമന്ത്രിയായും സത്യപ്രതിജ്ഞ ചെയ്തിരുന്നു.
"
"New Delhi has cancelled the passports of Choksi and his nephew Nirav Modi in connection with the PNB case.
","ന്യൂദല്‍ഹി: പിഎന്‍ബി തട്ടിപ്പ് കേസില്‍ രാജ്യംവിട്ട നീരവ് മോദിയുടെയും അമ്മാവന്‍ മെഹുല്‍ ചോക്‌സിയുടെയും പാസ്‌പോര്‍ട്ടുകള്‍ റദ്ദാക്കി.
"
"Also seen at the party were Shah Rukh Khans son Aryan Khan, actor Sanjay Kapoors daughter Shanaya Kapoor and Chunky Pandays nephew Ahaan .
","പരിപാടിയിൽ ഷാരൂഖ് ഖാന്റെ മകൾ സുഹാനയും സുഹൃത്തുക്കളായ അനന്യ പാണ്ഡെ, ഷനയ കപൂർ എന്നിവരും പങ്കെടുത്തിരുന്നു.
"
"Mamata Banerjee's nephew Abhishek Banerjee is also on the list of potential targets.
","മമതാ ബാനര്‍ജിയുടെ അനന്തരവന്‍ അഭിഷേക് ബാനര്‍ജിയുടെ പേരും ഹാക്ക് ചെയ്യാന്‍ ശ്രമിച്ചിരുന്നുവരുടെ പട്ടികയിലുണ്ട്.
"
"ED has summoned Bengal chief minister Mamata Banerjee's nephew and TMC MP Abhishek Banerjee and his wife for interrogation in an alleged multi-crore coal pilferage scam.
","കൽക്കരി കൈക്കൂലി കേസുമായി ബന്ധപ്പെട്ട് തൃണമൂൽ എംപിയും മമതയുടെ മരുമകനുമായ അഭിഷേക് ബാനർജിയുടെ ഭാര്യയെ സിബിഐ ചോദ്യം ചെയ്തതിന് പിന്നാലെയാണ് മോദിക്കെതിരെ വിമർശനം ഉന്നയിച്ച് മമത രംഗത്തെത്തിയത്.
"
"The police have arrested Sanji Ram, the custodian of a temple where the girl was allegedly confined, his son Vishal and his juvenile nephew, special police officers Deepak Khajuria and Surender Verma and friend Parvesh Kumar alias Mannu.
","പെണ്‍കുട്ടിയെ ക്രൂരമായി പീഡിപ്പിച്ചു കൊലപ്പെടുത്തിയതിന് സമീപത്തെ ക്ഷേത്രത്തിലെ പൂജാരിയായ സഞ്ജി റാം, മകന്‍ വിഷാല്‍, ഇവരുടെ പ്രായപൂര്‍ത്തിയാകാത്ത ബന്ധു, സ്‌പെഷല്‍ പൊലീസ് ഓഫിസര്‍മാരായ ദീപക് ഖജൂരിയ, സുരീന്ദര്‍ വര്‍മ, ഇവരുടെ സുഹൃത്ത് പര്‍വേഷ് കുമാര്‍ എന്ന മാന്നു തുടങ്ങിയവര്‍ക്കെതിരെ കേസെടുത്തു.
"
"Woman hacked to death by nephew over suspected sorcery
","ദുര്‍മന്ത്രവാദം സംശയിച്ച് മരുമകന്‍ സ്ത്രീയെ കൊലപ്പെടുത്തി
"
"The BJP’s top leadership, including Prime Minister Narendra Modi, Union home minister Amit Shah and party president JP Nadda, have been sharpening their attack against Mamata Banerjee and her nephew and TMC MP Abhishek Banerjee often referring to them to as Pishi –Bhaipo (Aunt-Nephew).
","പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയും കേന്ദ്ര ആഭ്യന്തരമന്ത്രി അമിത് ഷായും ഉള്‍പ്പെടെയുള്ള ബിജെപി കേന്ദ്ര നേതൃത്വം ഭരണകക്ഷിയായ മമത ബാനര്‍ജിയുടെ തൃണമൂല്‍ കോണ്‍ഗ്രസ് (ടിഎംസി) 'രാഷ്ട്രീയ ഭീകരത'യെക്കുറിച്ച് ആവര്‍ത്തിച്ച് ആരോപണമുന്നയിക്കുമ്പോള്‍ ബിജെപിയുടെ ബംഗാള്‍ യൂനിറ്റ് നേതാവ് ദിലീപ് ഘോഷ് ഉള്‍പ്പെടെയുള്ള നേതാക്കള്‍ അക്രമത്തിന് പ്രേരിപ്പിക്കുന്ന പ്രസ്താവനകളുമായി കളംനിറയുകയായിരുന്നു.
"
"Usman was the nephew of Moulana Masood Azhar, the chief of Jaish-e-Mohammad.
","ജെയ്‌ഷെ മുഹമ്മദ് തലവൻ മൗലാന മസൂദ് അസറിന്റെ അനന്തരവനായിരുന്നു ഉസ്മാൻ.
"
"Rahat, the nephew of legendary singer Nusrat Fateh Ali Khan, is popular both in India and Pakistan.
","ഇന്ത്യയിലും പാക്കിസ്ഥാനിലും ഒരുപോലെ പ്രശസ്തനായ ഇതിഹാസ ഗായകന്‍ ഉസ്താദ് നുസ്രത് ഫത്തേഹ് അലിഖാന്റെ അനന്തിരവന്‍ കൂടിയാണ് റഹത്ത്.
"
"The party was founded by Raj Thackeray, nephew of Shiv Sena leader Bal Thackeray.
","ശിവസേന സ്ഥാപകന്‍ ബാല്‍ താക്കറേയുടെ സഹോദരന്‍ ശ്രീകാന്ത് താക്കറെയുടെ മകനാണ് രാജ് താക്കറെ.
"
"They said it was owned by Ankit Das, a close aide of Ashish Mishra, Union minister Ajay Mishra’s son, and nephew of former Rajya Sabha MP and UPA minister Akhilesh Das, police said.
","കേന്ദ്ര മന്ത്രി അജയ് മിശ്രയുടെ മകനും മുന്‍ രാജ്യസഭാ എംപിയും യുപിഎ മന്ത്രിയുമായിരുന്ന അഖിലേഷ് ദാസിന്റെ മരുമകനുമായ ആശിഷ് മിശ്രയുടെ അടുത്ത സഹായിയായ അങ്കിത് ദാസിന്റെ ഉടമസ്ഥതയിലുള്ളതാണ് അറസ്റ്റിലായ ശേഖര്‍ ഭാരതി സഞ്ചരിച്ച വാഹനമെന്ന് പൊലീസ് പറഞ്ഞു.
"
"Akhilesh’s nephew Tej Pratap is married to RJD chief Lalu Prasad Yadav’s daughter.
","ഐശ്വര്യയെയാണ് ആര്‍ജെഡി നേതാവും ലാലു പ്രസാദ് യാദവിന്റെ മകനുമായ തേജ് പ്രതാപ് യാദവ് വിവാഹം കഴിച്ചിരുന്നത്.
"
"Choksi and his nephew Nirav Modi are accused in the Rs 13,500 crore Punjab National Bank fraud case.
","അനന്തരവന്‍ നീരവ് മോദിക്കൊപ്പം പഞ്ചാബ് നാഷനല്‍ ബാങ്കില്‍നിന്നു 13,500 കോടി രൂപയുടെ വായ്പത്തട്ടിപ്പ് നടത്തിയ കേസിലെ പ്രതിയാണ് ചോക്‌സി.
"
