eng_Latn,kan_Knda
"At the age of 15 John’s grandfather passed away.
","ಜೇನ್ 15 ವರ್ಷದವರಿದ್ದಾಗ ಅವರ ತಂದೆ ನಿಧನರಾದರು.
"
"Bell's father, grandfather, & brother had all been associated with work on elocution & speech, & both mother & wife were deaf, profoundly influencing Bell's life's work.
","ಬೆಲ್‌ನ ತಂದೆ, ತಾತ, ಮತ್ತು ಸೋದರ ಇವರೆಲ್ಲರೂ ವಾಗ್ವೈಖರಿ ಮತ್ತು ವಾಕ್‌ ಶಕ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ ಕೆಲಸದಲ್ಲಿ ತಮ್ಮನ್ನು ತೊಡಗಿಸಿಕೊಂಡಿದ್ದರು, ಮತ್ತು ಅವನ ತಾಯಿ ಹಾಗೂ ಹೆಂಡತಿ ಕಿವುಡರಾಗಿದ್ದುದು ಬೆಲ್‌ನ ಜೀವಮಾನದ ಕಾರ್ಯದ ಮೇಲೆ ಆಳವಾದ ಪ್ರಭಾವವನ್ನು ಬೀರಿತ್ತು.
"
"After Partition, his grandfather fled the country to resettle in Karachi.
","ದೇಶ ವಿಭಜನೆ ನಂತರ ಅವರ ತಂದೆ ಕರಾಚಿಯಲ್ಲಿದೇ ವಾಸ್ತವ್ಯ ಹೂಡಿದ್ದರು.
"
"“My grandfather had come to India from Bangladesh.
","‘ನಮ್ಮ ಕುಟುಂಬವು ಬಾಂಗ್ಲಾದೇಶದಿಂದ ಭಾರತಕ್ಕೆ ಬಂದಿದೆ.
"
"Bullock’s maternal grandfather was a rocket scientist from Nuremberg, Germany.
","ಬುಲಕ್ ಳ ತಾಯಿಯ ತಂದೆಯು ಜರ್ಮನಿಯ ನ್ಯೂರೆಮ್ ಬರ್ಗ್ ನ ರಾಕೆಟ್ ವಿಜ್ಞಾನಿಯಾಗಿದ್ದನು.
"
"A devoted husband, father and grandfather.
","ಒಳ್ಳೆಯ ಪತಿ, ತಂದೆ ಮತ್ತು ಅಣ್ಣ.
"
"There Arjuna could see, within the midst of the armies of both parties, his fathers, grandfathers, teachers, maternal uncles, brothers, sons, grandsons, friends, and also his father-in-law and well-wishers-all present there.
","ಅಲ್ಲಿ ಅರ್ಜುನನು ಎರಡು ಸೇನೆಗಳಲ್ಲಿಯೂ ಇದ್ದ ತಂದೆಗೆ ಸದೃಶರಾದ ಚಿಕ್ಕಪ್ಪ ಮೊದಲಾದವರನ್ನೂ ಪಿತಾಮಹರನ್ನೂ ಆಚಾರ್ಯರನ್ನೂ ಸೋದರ ಮಾವಂದಿರನ್ನೂ ಅಣ್ಣತಮಂದಿರನ್ನೂ ಪುತ್ರ ಪೌತ್ರರನ್ನೂ ಮಿತ್ರರನ್ನೂ ನೋಡಿದನು.
"
"His father, Mammu Singh and grandfather, Kallu Jallad, were also hangmen.
","ಜಲ್ಲಾದ್ ತಂದೆ ಮಮ್ಮು ಸಿಂಗ್, ತಾತ ಕಲ್ಲು ಜಲ್ಲಾದ್ ಸಹ ವಧಾಕಾರರಾಗಿ ಕರ್ತವ್ಯ ನಿರ್ವಹಿಸಿದ್ದರು.
"
"His father and maternal grandfather were both policemen.
","ಇವನ ತಂದೆ ಮತ್ತು ತಾತ ಇಬ್ಬರೂ ಸೈನ್ಯದಲ್ಲಿ ಅಧಿಕಾರಿಗಳಾಗಿದ್ದವರು.
"
"She said, one of her big reason “Why I am and where I am today” is because of my grandfather PV Gopalan, a career civil servant.
","ನಾಗರಿಕ ಸೇವೆಗಳಲ್ಲಿದ್ದು ನಿವೃತ್ತರಾಗಿದ್ದ ತಾತ ಪಿ. ವಿ. ಗೋಪಾಲನ್‌ ಅವರಿಂದ ಪಡೆದ ತಿಳಿವಳಿಕೆಗಳೂ ಸಹ 'ಇಂದು ನಾನು ಎಲ್ಲಿದ್ದೇನೆ ಏಕೆ ಇದ್ದೇನೆ' ಎಂಬುದಕ್ಕೆ ಪ್ರಮುಖ ಕಾರಣ ಎಂದು ಹೇಳಿದ್ದಾರೆ.
"
"After joining the BJP at its headquarters here, Inderjeet Singh said he has fulfilled his grandfather’s wishes.
","ಇಲ್ಲಿನ ಪ್ರಧಾನ ಕಚೇರಿಯಲ್ಲಿ ಬಿಜೆಪಿ ಸೇರಿದ ನಂತರ ಮಾತನಾಡಿದ ಇಂದ್ರಜೀತ್ ಸಿಂಗ್ ಅವರು, ತಮ್ಮ ತಾತನ ಆಸೆಗಳನ್ನು ಪೂರೈಸಿರುವುದಾಗಿ ತಿಳಿಸಿದರು.
"
"People began celebrating her victory by distributing sweets and bursting crackers in Thulasendrapuram, a village in the Tiruvarur district of Tamil Nadu where Kamala Harris’ maternal grandfather was born.
","ಕಮಲಾ ಹ್ಯಾರಿಸ್ ಅವರ ಪೂರ್ವಿಕರ ಗ್ರಾಮವಾದ ತಮಿಳುನಾಡಿನ ತಿರುವರೂರು ಜಿಲ್ಲೆಯ ತುಳಸೇಂದ್ರಪುರಂನಲ್ಲಿ ಸಿಹಿ ಹಂಚಿ ಗೆಲುವನ್ನು ಸಂಭ್ರಮಿಸಲಾಯಿತು–ಪಿಟಿಐ ಚಿತ್ರ
"
"Behind him walked her eldest brother and her grandfather.
","ಆತನ ಹಿಂದೆ ಅವನ ದಡೋತಿ ಅಣ್ಣಂದಿರು, ಅತ್ತಿಗೆಯರು ಬಂದರು.
"
"’ I told him I had come to see his grandfather.
","ನಾನು ಕೂಡಲೆ ಅವರ ತಂದೆಯನ್ನು ಕಾಣು ವುದಕ್ಕಾಗಿ ಬಂದಿರುವವನೆಂದು ಹೇಳಿದೆ.
"
"The girl had come to her grandfather’s house.
","ಮಗಳು ಮಾವನ ಮನೆಗೆ ಬಂದು ನೆಲೆಸಿದ್ದಳು.
"
"His grandfather and father were theatre performers.
","ಅವರ ತಂದೆ ಮತ್ತು ದೊಡ್ಡಪ್ಪ ಊರಿನ ನಾಟಕಗಳಲ್ಲಿ ಅಭಿನಯಿಸುತ್ತಿದ್ದರಂತೆ.
"
"His grandfather immediately informed the police.
","ತಕ್ಷಣ ಸಹೋದರ ಪೊಲೀಸರಿಗೆ ಮಾಹಿತಿ ನೀಡಿದ್ದಾನೆ.
"
"His father, his grandfather, and his great-grandfather were all duck-men.
","ಇವರ ತಂದೆ, ತಾತ ಮತ್ತು ಚಿಕ್ಕಪ್ಪ ಎಲ್ಲರೂ ವೈಣಿಕರು.
"
"Bullock's maternal grandfather was a rocket scientist from Nuremberg, Germany.
","ಬುಲಕ್ ಳ ತಾಯಿಯ ತಂದೆಯು ಜರ್ಮನಿಯ ನ್ಯೂರೆಮ್ ಬರ್ಗ್ ನ ರಾಕೆಟ್ ವಿಜ್ಞಾನಿಯಾಗಿದ್ದನು.
"
"Your maternal uncle or grandfather might help you financially.
","ನಿಮ್ಮ ಮಾವ ಅಥವಾ ತಾತ ಆರ್ಥಿಕ ಬೆಂಬಲ ನೀಡಬಹುದು.
"
"A dearly loved husband, father and grandfather.
","ಒಳ್ಳೆಯ ಪತಿ, ತಂದೆ ಮತ್ತು ಅಣ್ಣ.
"
"His father Raj Kapoor and grandfather Prithviraj Kapoor were doyens of Bollywood.
","ನಟ, ನಿರ್ಮಾ­ಪಕ­ರಾಗಿದ್ದ ಅವರ ತಂದೆ ಪೃಥ್ವಿರಾಜ್‌ ಕಪೂರ್‌ ಮತ್ತು ಭಾರತೀಯ ಚಿತ್ರರಂಗದ ಷೋಮ್ಯಾನ್‌ ಅಣ್ಣ ರಾಜ್‌ ಕಪೂರ್‌ ಫಾಲ್ಕೆ ಪ್ರಶಸ್ತಿ ಪಡೆದಿದ್ದರು.
"
"His father and grandfather had also served in the Indian Army.
","ತಾನ್ಯಾ ಅವರ ತಂದೆ, ತಾತ ಸಹ ಭಾರತೀಯ ಸೇನೆಯಲ್ಲಿ ಸೇವೆ ಸಲ್ಲಿಸಿದ್ದಾರೆ.
"
"His father, Mammu Singh and grandfather, Kallu Jallad, were also hangmen.
","ಅವರ ತಂದೆ ಬಬ್ಬು ಜಲ್ಲಾದ್‌ ಮತ್ತು ತಾತ ಕಲ್ಲು ಜಲ್ಲಾದ್‌ ಕೂಡ ಹ್ಯಾಂಗ್‌ ಮನ್‌ ಆಗಿದ್ದರು.
"
"Her grandfather, says she, was a Muslim and grandmother a Hindu.
","ತನ್ನ ತಂದೆ ದಲಿತ ಮತ್ತು ತಾಯಿ ಮುಸ್ಲಿಂ ಎಂದು ಅವರು ಹೇಳಿದ್ದಾರೆ.
"
"Prakash Raj is playing the role of grandfather and Srikanth will appear as 'Babai' to Ram Charan.
","ರಾಮ್ ಚರಣ್ ಅಪ್ಪನ ಪಾತ್ರದಲ್ಲಿ ಶ್ರೀಕಾಂತ್, ತಾತನಾಗಿ ಪ್ರಕಾಶ್ ರಾಜ್ ನಟಿಸುತ್ತಾ ಇದ್ದಾರೆ.
"
"At the age of six, Muhammad lost his mother Amina, and at the age of eight his grandfather Abd al-Muttalib.
","ಅವರು ಎಂಟು ವರ್ಷದವರಿದ್ದಾಗ, ತಾಯಿಯನ್ನು ಕಳೆದುಕೊಂಡರು, ಮತ್ತು ಹನ್ನೆರಡನೆಯ ವಯಸ್ಸಿನಲ್ಲಿ ತನ್ನ ಸಹೋದರ ನಿಧನರಾದರು.
"
"Beloved husband, father and grandfather.
","ಒಳ್ಳೆಯ ಪತಿ, ತಂದೆ ಮತ್ತು ಅಣ್ಣ.
"
"Bezos’s maternal grandfather was a regional director of the U.S. Atomic Energy Commission in Albuquerque.
","ಬೆಜೊಸ್‌ನ ತಾಯಿಯ ಕಡೆಯ ತಾತನು ಆಲ್ಬುಕರ್ಕ್‌ನಲ್ಲಿನ ಅಮೆರಿಕಾ ಸಂಯುಕ್ತ ಸಂಸ್ಥಾನದ ಪರಮಾಣು ಶಕ್ತಿ ಆಯೋಗದ ಓರ್ವ ಪ್ರಾದೇಶಿಕ ನಿರ್ದೇಶಕನಾಗಿದ್ದ.
"
"Both her father and grandfather were medical doctors, and her mother was a teacher.
","ಅವರ ತಾಯಿಯವರು ವಿಜ್ಞಾನಿ, ಮತ್ತು ಅವರ ತಂದೆ ಒಂದು ವೈದ್ಯ-ಸ್ತ್ರೀರೋಗತಜ್ಞ ಕಾರ್ಯನಿರ್ವಹಿಸಿದರು.
"
"A large, frantic family accompanied the children: grandmother, grandfather, aunts and uncles.
","ಅವರು ಒಂದು ದೊಡ್ಡ ಕುಟುಂಬ ಹೊಂದಿತ್ತು: ಪ್ರೀತಿಯ ಪೋಷಕರು, ತಂಗಿ ಮತ್ತು ಸಹೋದರ.
"
"Once everybody including father-mother, uncle-aunt, grandfather, grandmother, and cousins used to live jointly.
","ಮೊದಲು ಅವಿಭಕ್ತ ಕುಟುಂಬಗಳಲ್ಲಿ ಅಣ್ಣ–ತಮ್ಮ, ದೊಡ್ಡಪ್ಪ- ಚಿಕ್ಕಪ್ಪ, ಅಕ್ಕ–ತಮ್ಮ, ಅಣ್ಣ–ತಂಗಿ ಎಲ್ಲರೂ ಒಟ್ಟಿಗೆ ಬಾಳುತ್ತಿದ್ದೆವು.
"
"Both his father and his grandfather died while he was young.
","ಚಿಕ್ಕವನಿರುವಾಗಲೇ ತಂದೆ, ತಾಯಿ ಇಬ್ಬರೂ ತೀರಿ ಹೋದರು.
"
"Be it the father, mother, grandfather, elder brother, or whoever.
","ಅದು ಅಪ್ಪ, ಅಮ್ಮ, ಸೋದರ, ಗಂಡ ಹೀಗೆ ಯಾರೂ ಆಗಿರಬಹುದು.
"
"Keshav Desiraju’s maternal grandfather was the philosopher, Sarvepalli Radhakrishnan, the second president of the Republic.
","ಕೇಶವ್ ದೇಸಿರಾಜು ಅವರ ತಾಯಿಯ ತಾತ, ಭಾರತ ಗಣರಾಜ್ಯದ ಎರಡನೇ ರಾಷ್ಟ್ರಪತಿ ಹಾಗೂ ತತ್ವಜ್ಞಾನಿ ಸರ್ವಪಲ್ಲಿ ರಾಧಾಕೃಷ್ಣನ್ ಆಗಿದ್ದಾರೆ.
"
"In his 2015 speech in Washington, Biden had claimed that his “great, great, great, great, great grandfather” George Biden was a Captain in the East India Trading company and after retirement, decided to settle in India and married an Indian woman.
","ಇದಾದ ನಂತರ ವಾಷಿಂಗ್ಟನ್‌ನಲ್ಲಿ ನಡೆದ 2015 ರ ಭಾಷಣದಲ್ಲಿ ಜೋ ಬಿಡೆನ್ ಅವರು ತಮ್ಮ ಮುತ್ತಜ್ಜ ಜಾರ್ಜ್ ಬಿಡೆನ್ ಈಸ್ಟ್ ಇಂಡಿಯಾ ಟ್ರೇಡಿಂಗ್ ಕಂಪನಿಯಲ್ಲಿ ಕ್ಯಾಪ್ಟನ್ ಆಗಿದ್ದರು ಮತ್ತು ನಿವೃತ್ತಿಯ ನಂತರ ಭಾರತದಲ್ಲಿ ನೆಲೆಸಲು ನಿರ್ಧರಿಸಿದ ಭಾರತೀಯ ಮಹಿಳೆಯನ್ನು ವಿವಾಹವಾಗಿದ್ದರು' ಎನ್ನುವ ಕುತೂಹಲಕಾರಿ ಸುದ್ದಿಯನ್ನು ತಿಳಿಸಿದ್ದರು.
"
"Dad and son, husband and grandfather.
","ತಂದೆ ಅವರ ಅಣ್ಣ ತಮ್ಮಂದಿರು ಅವರ ಹೆಂಡತಿ, ಮಕ್ಕಳು.
"
"His grandfather is Lala Amaranth and his uncle Mohinder Amarnath.
","ತಂದೆ ಲಾಲಾ ಅಮರ​ನಾಥ್​ ಹಾಗೂ ಮೊಹಿಂದರ್ ಅಮರನಾಥ್
"
"And what was her relationship to her grandfather?
","ಆಕೆ ಮತ್ತು ತಾತನ ಸಂಬಂಧವೇನು?
"
"It comes from our grandfathers.
","ನಮ್ಮ ಪೂರ್ವಜರಿಂದ ಬಳುವಳಿಯಾಗಿ ಬಂದಿದೆ.
"
"Hyderabad: In Telangana, a man allegedly kept the body of his 93-year-old grandfather inside the refrigerator because he didn’t have money to perform his last rites.
","ಹೈದರಾಬಾದ್: ಅಂತ್ಯಕ್ರಿಯೆ ನಡೆಸಲು ಹಣವಿಲ್ಲದೇ ವ್ಯಕ್ತಿಯೊಬ್ಬರು ತಮ್ಮ 93 ವರ್ಷದ ತಾತನ ದೇಹವನ್ನು ಫ್ರಿಡ್ಜ್ ಒಳಗೆ ಅಡವಿಟ್ಟಿರುವ ಘಟನೆ ತೆಲಂಗಾಣದಲ್ಲಿ ನಡೆದಿದೆ.
"
"A much beloved husband, father, grandfather and brother.
","ಒಬ್ಬ ಮಹಾನ್ ಸಹೋದರ, ತಂದೆ ಮತ್ತು ಗಂಡ.
"
"Pawan Jallad said his grandfather had carried out the hanging of the two men involved in the assassination of the then prime minister Indira Gandhi.
","ಮಾಜಿ ಪ್ರಧಾನಿ ಇಂದಿರಾ ಗಾಂಧಿ ಹತ್ಯೆ ಪ್ರಕರಣದ ಇಬ್ಬರು ಅಪರಾಧಿಗಳನ್ನು ಪವನ್ ಅವರ ತಾತ ಕಲ್ಲು ಜಲ್ಲಾದ್‌ ಗಲ್ಲಿಗೇರಿಸಿದ್ದರು.
"
"To do this, you can apply the method used by our fathers and grandfathers: wrap a piece of plasticine in polyethylene, put it in a slot and close the door tightly.
","ಇದನ್ನು ಮಾಡಲು, ನೀವು ನಮ್ಮ ತಂದೆ ಮತ್ತು ಪಿತಾಮಹರು ಬಳಸಿದ ವಿಧಾನವನ್ನು ಬಳಸಬಹುದು: ಪ್ಲಾಸ್ಟಿಕ್ ಜೇಡಿಮಣ್ಣಿನ ತುಂಡು ಕಟ್ಟಲು, ಇದು ಸ್ಲಾಟ್ನಲ್ಲಿ ಪಕ್ಕಾ ಬಿಗಿಯಾಗಿ ಬಾಗಿಲು ಮುಚ್ಚಿ.
"
"His grandfather, Banarsi Prasad Singh, was a member of the constituent assembly and an associate of Jawaharlal Nehru.
","ಅವರ ತಂದೆ ರಾಜಸೇವಾಸಕ್ತ ಬಿರುದಾಂಕಿತ ಬೆಸಗರಹಳ್ಳಿ ನರಸಿಂಗರಾಯರು, ಶಾಸನ ಸಭೆಯ ಸದಸ್ಯರಾಗಿದ್ದವರು.
"
"But it is not your grandfather’s GOP.
","ಆದರೆ ಇದು ನಿಮ್ಮ ಮಾಮಾ ತಂದೆಯ ಸ್ವೀಪರ್ ಅಲ್ಲ.
"
"I couldn’t attend my grandfather’s funeral.
","ತಂದೆಯ ಅಂತ್ಯಸಂಸ್ಕಾರದಲ್ಲೂ ನಾನು ಭಾಗವಹಿಸಲು ಆಗಲಿಲ್ಲ.
"
"His mother, grandmother and grandfather were actors, and his uncle was a director.
","ಆತನ ತಂದೆಯು ಓರ್ವ ನಟ, ನಿರ್ದೇಶಕ, ನಿರ್ಮಾಪಕ ಮತ್ತು ಲೇಖಕರಾಗಿದ್ದರೆ ಆತನ ತಾಯಿಯು ಓರ್ವ ನೃತ್ಯಗಾತಿಯಾಗಿದ್ದರು.
"
"His grandfather, Mundargi Raghavendrachar, was a faculty at Queen Mary’s College, Chennai.
","ಅವರ ತಂದೆ ಮುಂಡರಗಿ ರಾಘವೇಂದ್ರಾಚಾರ್ ಪಿಟೀಲು ವಾದಕರಾಗಿದ್ದರಲ್ಲದೆ ಮದ್ರಾಸಿನ ಕ್ವೀನ್ ಮೇರಿ ಕಾಲೇಜಿನಲ್ಲಿ ಬೋಧಕರಾಗಿಯೂ ಸೇವೆ ಸಲ್ಲಿಸಿದ್ದರು.
"
"S. Krishnamurthy had his training in Carnatic music from his grandfather, the legendary Mysore Vasudevacharya.
","ಮೈಸೂರು ವಾಸುದೇವಾಚಾರ್ಯರ ಮಗನ ಶಿಷ್ಯೆ ಶ್ರೀಮತಿ ಶ್ಯಾಮಲಾ ಪುಣ್ಯಮೂರ್ತಿ ಅವರ ಬಳಿ ಕರ್ನಾಟಕ ಶಾಸ್ತ್ರೀಯ ಸಂಗೀತ ಶಿಕ್ಷಣ.
"
"Belonging to a family of hockey players, Hardik’s father Varinderpreet Singh is a Superintendent of Police with Punjab Police and his grandfather Pritam Singh was the former coach.
","ಹಾರ್ದಿಕ್ ತಂದೆ ವೀರೇಂದರ್‌ಪ್ರೀತ್ ಸಿಂಗ್ ಅಂತರ್‌ರಾಷ್ಟ್ರೀಯ ಹಾಕಿ ಆಟಗಾರನಾಗಿದ್ದರೆ, ಅವರ ತಾತ ಪ್ರೀತಂ ಸಿಂಗ್ ಭಾರತೀಯ ನೌಕಾಪಡೆಯಲ್ಲಿ ಹಾಕಿ ಕೋಚ್ ಆಗಿದ್ದರು.
"
"His first gurus were his grandfather Shanta Prasad and father Badri Prasad Mishra.
","ತಂದೆ ಶಾಂಭಟ್ಟರು ಹಾಗೂ ಮಾವ ನೆಡ್ಲೆ ನರಸಿಂಹ ಭಟ್ಟರೇ ಮೊದಲ ಗುರುಗಳು.
"
"The infant’s grandfather Mohammad Idris also supported their decision.
","ಮಿನಾಜ್ ಮಾವ ಮೊಹಮ್ಮದ್ ಇದ್ರಿಸ್ ಕೂಡ ಸೊಸೆಯ ನಿರ್ಧಾರವನ್ನು ತುಂಬು ಮನಸ್ಸಿಂದ ಬೆಂಬಲಿಸಿದರು.
"
"His first gurus were his grandfather Shanta Prasad and father Badri Prasad Mishra.
","ತಂದೆ ಶರದ್‌ ಪಂಡ್ಯ ಮತ್ತು ತಾಯಿ ನಿರು ಪಂಡ್ಯ ಮಾನಸಿ ಅವರ ಮೊದಲು ಗುರುಗಳು.
"
"His father and grandfather had also served in the Indian Army.
","ಅವರ ತಂದೆ ಮತ್ತು ಚಿಕ್ಕಪ್ಪಂದಿರು ಸಹ ಸೈನ್ಯದಲ್ಲಿ ಸುಭೇದಾರಠಾಗಿದ್ದರಾ.
"
"In a touching gesture, PM Modi presented the US Vice President Kamala Harris a copy of old notifications related to her grandfather, PV Gopalan, in a wooden handicraft frame.
","ಕಮಲಾ ಹ್ಯಾರಿಸ್ ಅವರ ತಾತಾ ಪಿವಿ ಗೋಪಾಲನ್ ಅವರಿಗೆ ಸಂಬಂಧಿಸಿದ ಹಳೆಯ ಅಧಿಸೂಚನೆಗಳ ಪ್ರತಿಯನ್ನು ಮರದ ಕರಕುಶಲತೆಯ ಫ್ರೇಮ್ ನಲ್ಲಿ ಅಮೆರಿಕ ಉಪಾಧ್ಯಕ್ಷರಿಗೆ ನೀಡಿದರು.
"
"He had received his musical training under his father Pt Hanuman Prasad Mishra, their grandfather’s brother Pt Bade Ramdas Ji Mishra, and their uncle, sarangi virtuoso, Gopal Prasad Mishra.
","ತಂದೆ ಹನುಮಾನ್‌ ಪ್ರಸಾದ್‌ ಮಿಶ್ರಾ ಮತ್ತು ಮಾವ ಸಾರಂಗಿ ವಾದಕ ಗೋಪಾಲ್‌ ಪ್ರಸಾದ್‌ ಮಿಶ್ರಾ ಅವರಲ್ಲಿ ಸಂಗೀತವನ್ನು ಅಭ್ಯಾಸ ಮಾಡಿ ಪರಿಣತಿ ಗಳಿಸಿದ್ದರು.
"
"One user sent greetings to the user’s great grandfather from his 96-year-old mother.
","ಒಬ್ಬ ಬಳಕೆದಾರನು ತನ್ನ 96 ವರ್ಷದ ತಾಯಿಯಿಂದ ಬಳಕೆದಾರರ ಮುತ್ತಜ್ಜನಿಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳನ್ನು ಕಳುಹಿಸಿದ್ದಾನೆ.
"
"And what of your grandfather?
","ಮತ್ತು ತಂದೆಯ ಬಗ್ಗೆ ಏನು?
"
"Both her father and her paternal grandfather were farmers.
","ಅವರ ತಂದೆ ಮತ್ತು ತಾಯಿ ಇಬ್ಬರೂ ಕೃಷಿ ಕಾರ್ಮಿಕರಾಗಿದ್ದಾರೆ.
"
"But it belonged to my grandfather.
","ಆದರೆ ಅದು ಅವನ ಅಣ್ಣತಮ್ಮಂದಿರ ಪಾಲಾಗಿಹೋಯ್ತು.
"
"A father, a friend, a grandfather, a brother.
","ಅಪ್ಪನಂತೆ, ಅಣ್ಣನಂತೆ, ತಮ್ಮನಂತೆ, ಗೆಳೆಯನಂತೆ.
"
"Veteran actor Randhir Kapoor is a proud grandfather of three kids - Samaira, Kiaan and Taimur Ali Khan.
","ಹಿರಿಯ ನಟ ರಣಧಿರ್ ಕಪೂರ್ ತಮ್ಮ ಮೊಮ್ಮಕ್ಕಳಾದ ಸಮೈರಾ, ಕಿಯಾನ್ ಮತ್ತು ತೈಮುರ್ ಅಲಿ ಖಾನ್ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಪಡುತ್ತಾರೆ.
"
"Could that have been your grandfather ?
","ಬಹುಶಃ ನಿಮ್ಮ ತಂದೆಯವರು ಹೀಗೆ ಇದ್ದರೇನೋ?
"
"Prajwal Revanna offers to resign from Hassan MP post so that his grandfather HD Deve Gowda can go to parliament.
","ಪ್ರಜ್ವಲ್ ರೇವಣ್ಣ ಅವರು ತಾತ ಎಚ್. ಡಿ. ದೇವೇಗೌಡರಿಗೆ ಹಾಸನ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರವನ್ನು ಬಿಟ್ಟುಕೊಟ್ಟು ಹುಣಸೂರು ವಿಧಾನ ಸಭಾ ಕ್ಷೇತ್ರದಿಂದ ಸ್ಪರ್ಧಿಸಿ ರಾಜ್ಯ ರಾಜಕೀಯಕ್ಕೆ ಮರಳುವ ಇಂಗಿತ ವ್ಯಕ್ತಪಡಿಸಿದ್ದಾರೆ ಎನ್ನಲಾಗುತ್ತಿದೆ.
"
"Her paternal grandfather, Ramesh, was a secretary of the Mysore Badminton Association.
","ಅವರ ತಂದೆ ಮೈಸೂರು ಬ್ಯಾಡ್ಮಿಂಟನ್ ಒಕ್ಕೂಟದ ಕಾರ್ಯದರ್ಶಿಗಳಾಗಿದ್ದರು.
"
"A loving dad, grandfather and husband.
","ಒಳ್ಳೆಯ ಪತಿ, ತಂದೆ ಮತ್ತು ಅಣ್ಣ.
"
"Your maternal uncle or grandfather might help you financially.
","ನಿಮ್ಮ ಮಾವ ಅಥವಾ ತಾತ ನಿಮಗೆ ಆರ್ಥಿಕ ಬೆಂಬಲ ಮಾಡಬಹುದು.
"
"Both his grandfather and father were artists.
","ಅಪ್ಪ ಮತ್ತು ಅಮ್ಮ ಇಬ್ಬರೂ ಕಲಾವಿದರು.
"
"His grandfather immediately informed the police.
","ಕೂಡಲೇ ಫಾದರ್ ಅವರು ಪೊಲೀಸರಿಗೆ ವಿಷಯ ಮುಟ್ಟಿಸಿದ್ದಾರೆ.
"
"Both my father and grandfather were agriculturists.
","ಅಪ್ಪ, ಅಮ್ಮ ಇಬ್ಬರೂ ಕೃಷಿಕರು.
"
"At the age of six Muhammad lost his mother Amina, and at the age of eight his grandfather Abd al-Muttalib.
","ಅವರು ಎಂಟು ವರ್ಷದವರಿದ್ದಾಗ, ತಾಯಿಯನ್ನು ಕಳೆದುಕೊಂಡರು, ಮತ್ತು ಹನ್ನೆರಡನೆಯ ವಯಸ್ಸಿನಲ್ಲಿ ತನ್ನ ಸಹೋದರ ನಿಧನರಾದರು.
"
"His grandfather’s name was Chandradeva and his father’s name was Guhideva.
","ಇವರ ತಂದೆಯ ಹೆಸರು ಗುರುಸಿದ್ಧಯ್ಯ ನವರು, ತಾಯಿಯ ಹೆಸರು ಗದಿಗೆವ್ವನವರು.
"
"Arha’s brother Ayaan, both her grandfathers and even father Allu Arjun have made special appearances in the video.
","ಈ ಹಾಡಿನಲ್ಲಿ ಅಲ್ಲು ಅರ್ಜುನ್, ಪುತ್ರ ಅಯಾನ್ ಹಾಗೂ ತಂದೆ ಅಲ್ಲು ಅರವಿಂದ್ ಕೂಡ ಕಾಣಿಸಿಕೊಂಡಿದ್ದಾರೆ.
"
"A family lost their father and grandfather.
","ಅಪ್ಪ-ಅಮ್ಮನನ್ನು ಕಳೆದುಕೊಂಡ ಒಂದು ಕುಟುಂಬ ಅನಾಥವಾಗಿದೆ.
"
"London: A bizarre selfie by a teenager in Saudi Arabia with the body of his dead grandfather has caused outrage on the social media.
","ಲಂಡನ್: ತಾತನ ಮೃತದೇಹದೊಂದಿಗೆ ತೆಗೆದ ಸೌದಿ ಅರೇಬಿಯಾದ ಬಾಲಕ ಸೆಲ್ಫಿ ಸಾಮಾಜಿಕ ತಾಣದಲ್ಲಿ ಭಾರೀ ಚರ್ಚೆಗೀಡಾಗಿದೆ.
"
"A few months back my grandfather passed away.
","ಕೆಲ ತಿಂಗಳ ಹಿಂದೆಯಷ್ಟೇ ತಂದೆ ತೀರಿ ಹೋದರು.
"
"Both my parents are teachers, my grandfather was a teacher.
","ನಮ್ಮಲ್ಲಿ ತಂದೆ ಚಿಕ್ಕಪ್ಪ ಇಬ್ಬರೂ ಅಧ್ಯಾಪಕರೇ.
"
"A loved husband, father, brother and grandfather.
","ಒಬ್ಬ ಮಹಾನ್ ಸಹೋದರ, ತಂದೆ ಮತ್ತು ಗಂಡ.
"
"Beloved husband, father, and grandfather.
","ಒಳ್ಳೆಯ ಪತಿ, ತಂದೆ ಮತ್ತು ಅಣ್ಣ.
"
"AJ: I have two grandfathers.
","ಪ್ರಶ್ನೆ: ನನಗೆ ಇಬ್ಬರು ಸಹೋದರರಿದ್ದಾರೆ.
"
"His father, his uncle, his grandfather, and his grandmother were all lawyers.
","ಅವನ ಅಪ್ಪ, ತಾತ, ದೊಡ್ಡಪ್ಪ, ಚಿಕ್ಕಪ್ಪ ಎಲ್ಲರೂ ನಟರೇ.
"
