eng_Latn,kan_Knda
"Sridevi's family including her husband Boney Kapoor, children Janhvi and Khushi and brother-in-law Anil Kapoor attended the puja.
","ಉದ್ಯಮಿ ಅನಿಲ್ ಅಂಬಾನಿ, ಶ್ರೀದೇವಿ ಪುತ್ರಿಯರಾದ ಜಾಹ್ನವಿ, ಖುಷಿ ಸೇರಿದಂತೆ ಇಡೀ ಕಪೂರ್ ಕುಟುಂಬದ ಸದಸ್ಯರು ಶ್ರೀದೇವಿ ಪಾರ್ಥೀವ ಶರೀರ ಆಗಮಿಸುವ ಹೊತ್ತಿಗೆ ಮುಂಬೈ ವಿಮಾನದಲ್ಲಿ ಹಾಜರಿದ್ದರು.
"
"The brother-in-law followed her.
","ಅಣ್ಣನೂ ಅವರನ್ನು ಹಿಂಬಾಲಿಸಿದ.
"
"Bharat is produced by Salman's brother-in-law Atul Agnihotri and directed by Ali Abbas Zafar.
","ಅಲಿ ಅಬ್ಬಾಸ್ ಜಾಫರ್ ನಿರ್ದೇಶನವಿದ್ದು , ಸಲ್ಮಾನ್ ಖಾನ್-ಅತುಲ್ ಅಗ್ನಿಹೋತ್ರಿ ಜಂಟಿಯಾಗಿ ಚಿತ್ರಕ್ಕೆ ಬಂಡವಾಳ ಹೂಡುತ್ತಿದ್ದಾರೆ.
"
"Young man to die for killing brother-in-law
","ಚಿಕ್ಕಪ್ಪ-ಚಿಕ್ಕಮ್ಮನನ್ನು ಕೊಂದು ತಾನೂ ನೇಣಿಗೆ ಶರಣಾದ ಯುವಕ
"
"Best wishes on your birthday, brother-in-law!
","ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು, ಪ್ರಿಯ, ನೀವು!
"
"Besides Salman Khan, those who have been made party to the case are the star's brother-in-law Aayush Sharma and newcomer Warina Hussain - who play the lead pair.
","ಇನ್ನುಳಿದಂತೆ ಈ ಚಿತ್ರವನ್ನ ಸಲ್ಮಾನ್ ಖಾನ್ ನಿರ್ಮಾಣ ಮಾಡಿದ್ದು, ಸಲ್ಮಾನ್ ಸಂಬಂಧಿ ಆಯುಷ್ ಶರ್ಮಾ ಹಾಗೂ ಹೊಸ ನಟಿ ವರೀನಾ ಹುಸೇನ್ ಮುಖ್ಯಭೂಮಿಕೆಯಲ್ಲಿ ನಟಿಸಿದ್ದಾರೆ.
"
"Singh is the brother-in-law of BJP's Barrackpore MP Arjun Singh.
","ಬಾರೆಕ್‌ಪುರ್‌ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಬಿಜೆಪಿ ಸಂಸದ ಅರ್ಜುನ್‌ ಸಿಂಗ್‌ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಸೌರವ್‌ ಸಿಂಗ್‌ ಮುನಿಸಿಪಾಲಿಟಿಯ ಅಧ್ಯಕ್ಷರಾಗಿ ಆಯ್ಕೆ ಯಾಗಿದ್ದಾರೆ.
"
"Sridevi's family including her husband Boney Kapoor, children Janhvi and Khushi and brother-in-law Anil Kapoor attended the puja.
","ಈ ವಿವಾಹ ಸಮಾರಂಭದಲ್ಲಿ ಶ್ರೀದೇವಿ-ಬೋನಿ ಕಪೂರ್ ದಂಪತಿಗಳ ಹಿರಿಯ ಪುತ್ರಿ ಜಾಹ್ನವಿ ಕಪೂರ್ ಹೊರತುಪಡಿಸಿ ಇಡೀ ಕಪೂರ್ ಕುಟುಂಬ ಸಂಭ್ರಮದಿಂದ ಪಾಲ್ಗೊಂಡಿತ್ತು.
"
"A young girl falls in love with her brother-in-law.
","ಯುವಕನೊಬ್ಬನಿಗೆ ತನ್ನ ಚಿಕ್ಕಮ್ಮನ ಜೊತೆ ಲವ್ ಆಗ್ಬಿಟ್ಟಿದೆ.
"
"Apart from the evictions, Salman was accompanied by his brother-in-law, Aayush Sharma, and his co-actor Warina Hussain to promote their upcoming movie, Love Yatri.
","ಸಲ್ಮಾನ್ ಖಾನ್, ತಮ್ಮ ಸೋದರ ಆಳಿಯ ಆಯುಷ್ ಶರ್ಮಾ ಜೊತೆ ನಟಿ ವರೀನಾ ಹುಸೇನ್ ಅವರ 'ಲವ್ಯಾತ್ರಿ' ಚಿತ್ರ ಲಾಂಚ್‌ ಮಾಡಿದರು.
"
"Shamita Shetty was the most talked-about contestant of Bigg Boss OTT as her entry in the show came just a few weeks after her brother-in-law Raj Kundra, actor Shilpa Shetty’s husband, was arrested in connection with a porn racket.
","ಸೋದರಿಯ ಪತಿ ರಾಜ್ ಕುಂದ್ರಾ ಬಂಧನ ನಂತರ ಬಿಗ್ ಬಾಸ್ ಒಟಿಟಿಗೆ ಬಂದ ನಟಿ ಶಮಿತಾ ಶೆಟ್ಟಿ ಶೋದ ಮತ್ತೊಬ್ಬ ಸ್ಪರ್ಧಿ ರಾಕೇಶ್ ಬಾಪಟ್ ಅವರೊಂದಿಗಿನ ಸ್ನೇಹದಿಂದ ಸುದ್ದಿಯಾಗಿದ್ದರು.
"
"Harikrishna is the father of prominent Telugu actor junior NTR and Andhra Pradesh chief minister N Chandrababu Naidu is his brother-in-law.
","ಇವರು ಆಂಧ್ರ ಪ್ರದೇಶದ ಖ್ಯಾತ ನಟ ಹಾಗೂ ದಿವಂಗತ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಎನ್ ಟಿ ಆರ್ ಮಗ ಹರಿಕೃಷ್ಣ.
"
"Ram Charan Teja is the son of Chiranjeevi while Allu Arjun is the son of famous film producer Allu Aravind, who is brother-in-law of Chiranjeevi and Praja Rajyam's general secretary.
","ತೆಲುಗು ಚಿತ್ರಗಳೊಂದಿಗೆ ದೀರ್ಘಕಾಲದಿಂದ ಸಂಬಂಧವಿಟ್ಟುಕೊಂಡಿರುವ ಕುಟುಂಬದಿಂದ ಬಂದ ಅಲ್ಲು ಅರ್ಜುನ್ ಅವರು ನಿರ್ಮಾಪಕರಾದ ಅಲ್ಲು ಅರವಿಂದ್ ಅವರ ಪುತ್ರರಾಗಿದ್ದು, ಇವರ ಹೆಸರಾಂತ ಸಂಬಂಧಿಗಳಲ್ಲಿ ಇವರ ಚಿಕ್ಕಪ್ಪರಾದ ಚಿರಂಜೀವಿ ಮತ್ತು ಪವನ್ ಕಲ್ಯಾಣ್, ಮತ್ತು ಸೋದರ ಸಂಬಂಧಿಯಾದ ರಾಮ್ ಚರಣ್ ತೇಜಾ ಸೇರಿದ್ದಾರೆ.
"
"Anti-Corruption Bureau (ACB) officials have arrested Vinay Bansal, son of Delhi Chief Minister Arvind Kejriwal’s brother-in-law, in connection with the PWD scam.
","ಭ್ರಷ್ಟಾಚಾರ ನಿಗ್ರಹ ದಳವು ದಿಲ್ಲಿ ಮುಖ್ಯಮಂತ್ರಿ ಅರವಿಂದ್ ಕೇಜ್ರಿವಾಲ್ ಅವರ ಸಂಬಂಧಿಯನ್ನು ಪಿಡಬ್ಲುಡಿ ಇಲಾಖೆ ಹಗರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿದಂತೆ ಬಂಧಿಸಿದೆ.
"
"Ambati Pola Raju, a small trader, and his brother-in-law Thanbala Srinu found a bag with gold in an APSRTC bus when they were traveling from Srikakulam to Vizag city.
","ವ್ಯಾಪಾರಿ ಆಗಿರುವ ಅಂಬಾತಿ ಪೊಲಾ ರಾಜು ಮತ್ತು ಆತನ ಬಾಮೈದಾ ಥಾನಬಲಾ ಶ್ರೀನು ಆಂಧ್ರದ ಸರ್ಕಾರಿ ಸಾರಿಗೆ ಬಸ್​ನಲ್ಲಿ ಶ್ರೀಕಾಕುಳಂನಿಂದ ವಿಶಾಖಪಟ್ಟಣಕ್ಕೆ ಪ್ರಯಾಣ ಮಾಡುವಾಗ ಚಿನ್ನಾಭರಣ ಇರುವ ಬ್ಯಾಗ್​ ಒಂದು ಸಿಕ್ಕಿದ್ದು, ಬ್ಯಾಗ್ ಒಳಗಿದ್ದ ಮಾಹಿತಿಯನ್ನು ಆಧರಿಸಿ, ವಿಶಾಖಪಟ್ಟಣದ ಆರ್​ಟಿಸಿ ಕಾಂಪ್ಲೆಕ್ಸ್​ ಹೋಗಿ ಮಾಲೀಕನನ್ನು ಹುಡುಕಿದ್ದಾರೆ.
"
"“My brother-in-law died of Covid-19.
","'ನನ್ನ ಬಾಲ್ಯದ ಸ್ನೇಹಿತನೊಬ್ಬ ಕೋವಿಡ್‌-19 ರೋಗದಿಂದ ಮೃತಪಟ್ಟಿದ್ದಾನೆ.
"
"The relative has been identified as Vinay Bansal, son of Kejriwal's brother-in-law Surender Bansal.
","ಕೇಜ್ರಿವಾಲ್ ಅವರ ಸೋದರಳಿಯ ಸುರೇಂದ್ರ ಬನ್ಸಾಲ್ ಅವರ ಪುತ್ರ ವಿನಯ್ ಬನ್ಸಾಲ್ ಅವರನ್ನು ಬಂಧಿಸಲಾಗಿದೆ.
"
"Singh is the brother-in-law of BJP's Barrackpore MP Arjun Singh.
","ಸೌರವ್‌ ಸಿಂಗ್‌ ಅವರು ಬ್ಯಾರಕ್‌ಪುರ ಬಿಜೆಪಿ ಸಂಸದ ಅರ್ಜುನ್‌ ಸಿಂಗ್‌ ಅವರ ಸಂಬಂಧಿ.
"
"Alva is the son of late minister Jeevaraj Alva and brother-in-law of Vivek Oberoi.
","ಅಂದ್ಹಾಗೆ ಮಾಜಿ ಸಚಿವ ಜೀವರಾಜ್ ಆಳ್ವ ಅವರ ಪುತ್ರ ಆದಿತ್ಯ ಆಳ್ವ ವಿವೇಕ್ ಒಬೆರಾಯ್ ಅವರ ಸೋದರ ಸಂಬಂಧಿ.
"
"As Rahul Gandhi geared up to file his nominations for a tough contest in Amethi, he was accompanied by his mother Sonia Gandhi, sister Priyanka Gandhi Vadra and brother-in-law Robert Vadra.
","ರಾಹುಲ್‌ ಗಾಂಧಿ ನಾಮಪತ್ರ ಸಲ್ಲಿಸುವ ವೇಳೆ ತಾಯಿ ಸೋನಿಯಾ ಗಾಂಧಿ, ಸಹೋದರಿ ಪ್ರಿಯಾಂಕ ಗಾಂಧಿ, ಹಾಗೂ ರಾಬರ್ಟ್‌ ವಾದ್ರ ಉಪಸ್ಥಿತರಿದ್ದರು.
"
"Sharing glimpses of their Ganesh Chaturthi celebrations, Salman's brother-in-law Atul Agnihotri took to Instagram, posting several videos and pictures of Salman and his family members, including father Salim Khan, mother Salma Khan, Helen and brother Arbaaz Khan, performing aarti.
","ಸಲ್ಮಾನ್ ಖಾನ್ ಅವರ ಸೋದರ ಮಾವ ಅತುಲ್ ಅಗ್ನಿಹೋತ್ರಿ ತಮ್ಮ ಇನ್ಸ್ಟಾಗ್ರಾಮ್ನಲ್ಲಿ ಗಣೇಶ ಚತುರ್ಥಿ ಆಚರಣೆಯ ಕೆಲವು ಚಿತ್ರಗಳನ್ನು ಮತ್ತು ವೀಡಿಯೊಗಳನ್ನು ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ, ಇದರಲ್ಲಿ ಸಲ್ಮಾನ್ ಅವರ ತಂದೆ ಸಲೀಮ್ ಖಾನ್, ತಾಯಿ ಸಲ್ಮಾ ಖಾನ್, ಹೆಲೆನ್ ಮತ್ತು ಸಹೋದರ ಅರ್ಬಾಜ್ ಖಾನ್ ಆರತಿ ಮಾಡುತ್ತಿದ್ದಾರೆ.
"
"B.K.S. Iyengar, whose sister was Krishnamacharya’s wife, received his first yoga instruction from his brother-in-law before branching out to develop his own alignment-based style.
","ಕೃಷ್ಣಮಚಾರ್ಯರ ಪತ್ನಿ ಯಾರ ಸಹೋದರಿ ಬಿ. ಕೆ. ಎಸ್ ಅಯ್ಯಂಗಾರ್ ಅವರ ಸ್ವಂತ ಯೋಗ್ಯತೆಯ- ಆಧಾರಿತ ಶೈಲಿಯನ್ನು ಬೆಳೆಸುವ ಮೊದಲು ತನ್ನ ಅಣ್ಣನಿಂದ ತನ್ನ ಮೊದಲ ಯೋಗ ಸೂಚನೆಯನ್ನು ಪಡೆದರು.
"
"The training camp was led by Maulana Yusuf Azhar alias Ustad Ghauri, who is Jaish chief Masood Azhar's brother-in-law.
","ಈ ಉಗ್ರ ತರಬೇತಿ ಕೇಂದ್ರವನ್ನು ಮೌಲಾನಾ ಯೂಸೂಫ್ ಅಝುರ್ ಅಲಿಯಾಸ್ ಉಸ್ತಾದ್ ಘೋರಿ(ಮಸೂದ್ ಅಝುರ್ ಬಾಮೈದ) ಮುನ್ನಡೆಸುತ್ತಿದ್ದ.
"
"A senior Mumbai police official has claimed that Sushant Singh Rajput's brother-in-law, an IPS officer, had asked him to pressurise the actor's girlfriend Rhea Chakraborty to end their relationship.
","ಬಾಲಿವುಡ್ ನಟ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಗೆಳತಿ ರಿಯಾ ಚಕ್ರವರ್ತಿಯನ್ನು ಪೊಲೀಸ್ ಠಾಣೆಗೆ ಕರೆದು ಅವರ ಮೇಲೆ ಒತ್ತಡ ಹೇರುವಂತೆ ಮೃತ ನಟನ ಸೋದರಮಾವನಾಗಿದ್ದ ಐಪಿಎಸ್ ಅಧಿಕಾರಿ ತಮಗೆ ಹೇಳಿದ್ದರು ಎಂಬುದಾಗಿ ಮುಂಬೈ ಹಿರಿಯ ಪೊಲೀಸ್ ಅಧಿಕಾರಿಯೊಬ್ಬರು ಆಘಾತಕಾರಿ ಮಾಹಿತಿ ಬಹಿರಂಗಪಡಿಸಿದ್ದಾರೆ.
"
"He is the brother-in-law of Jaish-e-Mohammed supremo Masood Azhar.
","ಈತ ಜೈಷ್‌ ಉಗ್ರಗಾಮಿ ಸಂಘಟನೆಯ ಮುಖ್ಯಸ್ಥ ಮಸೂದ್ ಅಜರ್‌ನ ಸೋದರ ಎಂಬುದು ಉಲ್ಲೇಖಾರ್ಹ ಸಂಗತಿ.
"
"Aditya Alva is the son of former Karnataka minister Jeevraj Alva and brother-in-law of Bollywood actor Vivek Oberoi.
","ಕರ್ನಾಟಕದ ಮಾಜಿ ಸಚಿವ ದಿವಂಗತ ಜೀವರಾಜ್ ಆಳ್ವಾ ಅವರ ಮಗಳನ್ನು ವಿವೇಕ್ ಒಬೆರಾಯ್ ವಿವಾಹವಾಗಿದ್ದಾರೆ.
"
"The complaint names Raghavendra Kulkarni, his brother Narahari, uncle Narasimha, aunt Geetha, sisters Premala, Savita, Ranganath and brother-in-law Naganath.
","ದೂರಿನಲ್ಲಿ ರಾಘವೇಂದ್ರ ಕುಲಕರ್ಣಿ, ಅವರ ಸಹೋದರ ನರಹರಿ, ಚಿಕ್ಕಪ್ಪ ನರಸಿಂಹ, ಚಿಕ್ಕಮ್ಮ ಗೀತಾ, ಸಹೋದರಿಯರಾದ ಪ್ರೇಮಲಾ, ಸವಿತಾ, ರಂಗನಾಥ್ ಮತ್ತು ಸೋದರ ಮಾವ ನಾಗನಾಥ್ ಹೆಸರುಗಳಿವೆ.
"
"A senior Mumbai police official has claimed that the IPS brother-in-law of Sushant Singh Rajput had asked him to call the actor's girlfriend
","ಬಾಲಿವುಡ್ ನಟ ಸುಶಾಂತ್ ಸಿಂಗ್ ರಜಪೂತ್ ಗೆಳತಿ ರಿಯಾ ಚಕ್ರವರ್ತಿಯನ್ನು ಪೊಲೀಸ್ ಠಾಣೆಗೆ ಕರೆದು ಅವರ ಮೇಲೆ ಒತ್ತಡ ಹೇರುವಂತೆ ಮೃತ ನಟನ ಸೋದರಮಾವನಾಗಿದ್ದ ಐಪಿಎಸ್ ಅಧಿಕಾರಿ ತಮಗೆ ಹೇಳಿದ್ದರು ಎಂಬುದಾಗಿ ಮುಂಬೈ ಹಿರಿಯ ಪೊಲೀಸ್ ಅಧಿಕಾರಿಯೊಬ್ಬರು ಆಘಾತಕಾರಿ ಮಾಹಿತಿ ಬಹಿರಂಗಪಡಿಸಿದ್ದಾರೆ.
"
"Aayush Sharma is the brother-in-law of actor Salman Khan.
","ನಟ ಸಲ್ಮಾನ್ ಖಾನ್ ತಂಗಿ ಅರ್ಪಿತಾ ಖಾನ್ ಅವರ ಪತಿ ಆಯುಷ್ ಶರ್ಮಾ
"
"He is Mahesh Babu's brother-in-law.
","ಪ್ರಿನ್ಸ್‌ ಮಹೇಶ್‌ ಬಾಬು ಸೋದರಳಿಯ ಈತ.
"
"He is the brother-in-law of Jaish-e-Mohammed supremo Masood Azhar.
","ಈತ ಜೈಷ್ ಮುಖ್ಯಸ್ಥ ಮಸೂದ್ ಅಜರ್ ಸಹೋದರನಾಗಿದ್ದಾನೆ.
"
"Salman Khan is launching his brother-in-law Aayush Sharma with the movie.
","ಬಾಲಿವುಡ್‌ ಹೀರೋ ಸಲ್ಮಾನ್ ಖಾನ್‌, ತಮ್ಮ ತಂಗಿಯ ಗಂಡ ಆಯುಶ್‌ ಶರ್ಮಾ ಅವರನ್ನು ತೆರೆಗೆ ಪರಿಚಯಿಸುತ್ತಿರುವ ಚಿತ್ರವಿದು.
"
"There are investigations against former Haryana chief minister Bhupinder Singh Hooda and Congress president Rahul Gandhi’s brother-in-law Robert Vadra for alleged irregularities in land deals in the state.
","ರಾಹುಲ್ ಗಾಂಧಿ ಅಳಿಯ ರಾಬರ್ಟ್ ವಾದ್ರಾ ಹಾಗೂ ಹರಿಯಾಣದ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಭೂಪಿಂದರ್ ಸಿಂಗ್ ಹೂಡಾ ವಿರುದ್ಧ ತನಿಖೆ ನಡೆಯುತ್ತಿದೆ.
"
"""Important artistic works from this quarter century include Benozzo Gozzoli's """"Adoration of the Magi"""" (1454), and the competing brothers-in-law Andrea Mantegna and Giovanni Bellini each produced their own versions of """"The Agony in the Garden"""" (1465).""
","""ಈ ಕಾಲು ಶತಮಾನದ ಪ್ರಮುಖ ಕಲಾಕೃತಿಗಳಲ್ಲಿ ಬೆನೊಜೊ ಗೊಝೊಲಿಯವರ """"ಅಡೋರೇಶನ್ ಆಫ್ ದ ಮಾಗಿ"""" (1454), ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಅಣ್ಣಾದ ಆಂಡ್ರಿಯಾ ಮಂಟೇಗ್ನಾ ಮತ್ತು ಜಿಯೋವಾನಿ ಬೆಲ್ಲಿನಿ ಇಬ್ಬರೂ """"ದಿ ಅಗ್ನಿ ಇನ್ ದಿ ಗಾರ್ಡನ್"""" (1465) ಅವರ ಸ್ವಂತ ಆವೃತ್ತಿಗಳನ್ನು ನಿರ್ಮಿಸಿದರು.""
"
"In this manner, Menelaus and Agamemnon were not only brothers but brothers-in-law, simply as Helen and Clytemnestra have been sisters-in-legislation.
","ಈ ರೀತಿಯಾಗಿ, ಮೆನೆಲಾಸ್ ಮತ್ತು ಅಗಮೆಮ್ನಾನ್ ಸಹೋದರರೇ ಅಲ್ಲ, ಆದರೆ ಹೆಲೆನ್ ಮತ್ತು ಕ್ಲೈಟೆಮ್ನೆಸ್ಟ್ರು ಸಹೋದರಿಯರು ಮಾತ್ರವಲ್ಲದೇ ಸಹೋದರಿಯರ ಮಾವರಾಗಿದ್ದರು.
"
"Shortly after his mother's death, one of his brothers-in-law committed suicide in Wyoming and another had a fatal heart attack.
","ಅವರ ತಾಯಿಯ ಮರಣದ ಸ್ವಲ್ಪ ಸಮಯದ ನಂತರ, ವ್ಯೋಮಿಂಗ್ನಲ್ಲಿ ಆತನ ಸಹೋದರರಲ್ಲಿ ಒಬ್ಬರು ಆತ್ಮಹತ್ಯೆ ಮಾಡಿಕೊಂಡರು ಮತ್ತು ಇನ್ನೊಬ್ಬರು ಮಾರಣಾಂತಿಕ ಹೃದಯಾಘಾತವನ್ನು ಹೊಂದಿದ್ದರು.
"
"The police have arrested the woman’s father, brother and two brothers-in-law.
","ಈ ದೂರಿನ ಅನ್ವಯ ಆಕೆಯ ಅಪ್ಪ, ಅಣ್ಣ ಮತ್ತು ಇಬ್ಬರು ಚಿಕ್ಕಪ್ಪಂದಿರನ್ನು ಪೊಲೀಸರು ಬಂಧಿಸಿದ್ದಾರೆ.
"
